"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:41 GMT 2023","11800","realtime","","","","","unsubscribe from table","When you unsubscribe from table then no events have to be returned"
"passed","Thu Nov 09 10:10:38 GMT 2023","Thu Nov 09 10:10:41 GMT 2023","2814","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"passed","Thu Nov 09 10:10:06 GMT 2023","Thu Nov 09 10:10:08 GMT 2023","2237","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 1",""
"passed","Thu Nov 09 10:11:19 GMT 2023","Thu Nov 09 10:11:23 GMT 2023","3757","postgrest","","","","","update row","User can update his profile in profiles table"
"passed","Thu Nov 09 10:10:52 GMT 2023","Thu Nov 09 10:10:55 GMT 2023","3636","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","1","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","1","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"passed","Thu Nov 09 10:09:27 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","1936","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"passed","Thu Nov 09 10:10:45 GMT 2023","Thu Nov 09 10:10:49 GMT 2023","4227","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","0","realtime","","","","","subscribe from 2 clients",""
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"passed","Thu Nov 09 10:08:38 GMT 2023","Thu Nov 09 10:08:42 GMT 2023","4256","storage","","","","","download file from bucket","download file"
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 0",""
"passed","Thu Nov 09 10:08:31 GMT 2023","Thu Nov 09 10:08:33 GMT 2023","2088","storage","","","","","upload to bucket","upload to bucket"
"passed","Thu Nov 09 10:08:47 GMT 2023","Thu Nov 09 10:08:53 GMT 2023","5955","storage","","","","","[skip-local] copy file in bucket","copy file"
"failed","Thu Nov 09 10:10:21 GMT 2023","Thu Nov 09 10:10:28 GMT 2023","6740","authentication","","","","","[skip-stage] on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"skipped","Thu Nov 09 10:09:29 GMT 2023","Thu Nov 09 10:09:29 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"passed","Thu Nov 09 10:08:42 GMT 2023","Thu Nov 09 10:08:47 GMT 2023","5059","storage","","","","","[skip-local] move file in bucket","move file"
"passed","Thu Nov 09 10:08:16 GMT 2023","Thu Nov 09 10:08:20 GMT 2023","3095","storage","","","","","get bucket","get bucket should return bucket info"
"skipped","Thu Nov 09 10:10:49 GMT 2023","Thu Nov 09 10:10:49 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 1",""
"skipped","Thu Nov 09 10:09:23 GMT 2023","Thu Nov 09 10:09:23 GMT 2023","0","realtime","","","","","[skip-local] receive event when connected to realtime",""
"skipped","Thu Nov 09 10:10:12 GMT 2023","Thu Nov 09 10:10:12 GMT 2023","1","authentication","","","","","create new users by phone auth",""
"skipped","Thu Nov 09 10:10:49 GMT 2023","Thu Nov 09 10:10:49 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 2",""
"skipped","Thu Nov 09 10:10:49 GMT 2023","Thu Nov 09 10:10:49 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 0",""
"passed","Thu Nov 09 10:10:55 GMT 2023","Thu Nov 09 10:11:00 GMT 2023","4823","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"skipped","Thu Nov 09 10:11:28 GMT 2023","Thu Nov 09 10:11:28 GMT 2023","6","functions","","","","","set auth",""
"passed","Thu Nov 09 10:09:05 GMT 2023","Thu Nov 09 10:09:10 GMT 2023","4577","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"passed","Thu Nov 09 10:09:52 GMT 2023","Thu Nov 09 10:10:04 GMT 2023","11358","realtime","","","","","remove all subscriptions from client","When you remove all subscription then no events have to be returned"
"passed","Thu Nov 09 10:11:29 GMT 2023","Thu Nov 09 10:11:32 GMT 2023","2375","triggers","","","","","trigger works","Insert user profile to trigger the a according trigger"
"passed","Thu Nov 09 10:11:10 GMT 2023","Thu Nov 09 10:11:12 GMT 2023","2907","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Thu Nov 09 10:10:31 GMT 2023","Thu Nov 09 10:10:32 GMT 2023","1478","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Thu Nov 09 10:11:23 GMT 2023","Thu Nov 09 10:11:26 GMT 2023","3016","postgrest","","","","","delete row","User can delete his profile in profiles table"
"passed","Thu Nov 09 10:08:33 GMT 2023","Thu Nov 09 10:08:38 GMT 2023","5182","storage","","","","","list files","list files in bucket"
