"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 08 20:06:27 GMT 2024","Thu Feb 08 20:06:28 GMT 2024","1765","users","","","","","[skip-stage] invite user","invite new user via dashboard api"
"passed","Thu Feb 08 20:18:44 GMT 2024","Thu Feb 08 20:18:46 GMT 2024","1954","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Thu Feb 08 20:17:49 GMT 2024","Thu Feb 08 20:18:00 GMT 2024","11373","realtime","","","","","remove all subscriptions from client","When you remove all subscription then no events have to be returned"
"passed","Thu Feb 08 20:18:42 GMT 2024","Thu Feb 08 20:18:44 GMT 2024","2904","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Thu Feb 08 20:19:18 GMT 2024","Thu Feb 08 20:19:21 GMT 2024","2912","postgrest","","","","","delete row","User can delete his profile in profiles table"
"skipped","Thu Feb 08 20:17:20 GMT 2024","Thu Feb 08 20:17:20 GMT 2024","1","realtime","","","","","[skip-local] receive event when connected to realtime",""
"passed","Thu Feb 08 20:15:34 GMT 2024","Thu Feb 08 20:15:36 GMT 2024","2409","data","","","","","storage data restored","Check if storage data is restored after pause/resume"
"passed","Thu Feb 08 20:06:16 GMT 2024","Thu Feb 08 20:06:18 GMT 2024","1589","home","","","","","get project","get project"
"passed","Thu Feb 08 20:15:52 GMT 2024","Thu Feb 08 20:15:57 GMT 2024","5016","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"passed","Thu Feb 08 20:16:32 GMT 2024","Thu Feb 08 20:16:39 GMT 2024","6794","storage","","","","","[skip-local] move file in bucket","move file"
"passed","Thu Feb 08 20:18:28 GMT 2024","Thu Feb 08 20:18:33 GMT 2024","5438","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"skipped","Thu Feb 08 20:17:25 GMT 2024","Thu Feb 08 20:17:25 GMT 2024","1","realtime","subscribe on table","","","","subscribe on table 2",""
"passed","Thu Feb 08 20:16:18 GMT 2024","Thu Feb 08 20:16:21 GMT 2024","3233","storage","","","","","upload to bucket","upload to bucket"
"passed","Thu Feb 08 20:15:32 GMT 2024","Thu Feb 08 20:15:34 GMT 2024","1957","data","","","","","profile data restored","Check if data is restored after pause/resume"
"passed","Thu Feb 08 20:15:31 GMT 2024","Thu Feb 08 20:15:32 GMT 2024","994","data","","","","","login after restore","Check if user can login after pause/restore"
"passed","Thu Feb 08 20:17:25 GMT 2024","Thu Feb 08 20:17:37 GMT 2024","11445","realtime","","","","","unsubscribe from table","When you unsubscribe from table then no events have to be returned"
"skipped","Thu Feb 08 20:17:25 GMT 2024","Thu Feb 08 20:17:25 GMT 2024","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 0",""
"passed","Thu Feb 08 20:06:01 GMT 2024","Thu Feb 08 20:06:05 GMT 2024","3349","forms","","","","","[skip-stage] exit surveys","get latest exit surveys submissions"
"passed","Thu Feb 08 20:15:31 GMT 2024","Thu Feb 08 20:15:36 GMT 2024","4554","triggers","","","","","trigger works only once","Check if there are any duplicated in table with triggered inserts"
"skipped","Thu Feb 08 20:17:25 GMT 2024","Thu Feb 08 20:17:25 GMT 2024","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"passed","Thu Feb 08 20:16:27 GMT 2024","Thu Feb 08 20:16:32 GMT 2024","5010","storage","","","","","download file from bucket","download file"
"skipped","Thu Feb 08 20:17:25 GMT 2024","Thu Feb 08 20:17:25 GMT 2024","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"passed","Thu Feb 08 20:06:16 GMT 2024","Thu Feb 08 20:06:16 GMT 2024","263","home","","","","","get organizations","get organizations list"
"skipped","Thu Feb 08 20:18:46 GMT 2024","Thu Feb 08 20:18:46 GMT 2024","1","authentication","","","","","update user should update logged in user",""
"passed","Thu Feb 08 20:18:02 GMT 2024","Thu Feb 08 20:18:04 GMT 2024","1878","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"skipped","Thu Feb 08 20:17:25 GMT 2024","Thu Feb 08 20:17:25 GMT 2024","0","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Thu Feb 08 20:17:25 GMT 2024","Thu Feb 08 20:17:25 GMT 2024","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Thu Feb 08 20:18:21 GMT 2024","Thu Feb 08 20:18:21 GMT 2024","0","auth_admin","get url for provider","","","","get url for provider 2",""
"passed","Thu Feb 08 20:18:49 GMT 2024","Thu Feb 08 20:18:55 GMT 2024","6293","authentication","","","","","[skip-stage] on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"passed","Thu Feb 08 20:06:05 GMT 2024","Thu Feb 08 20:06:12 GMT 2024","7285","tables","","","","","add table","create table via dashboard API"
"passed","Thu Feb 08 20:17:24 GMT 2024","Thu Feb 08 20:17:25 GMT 2024","1869","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"skipped","Thu Feb 08 20:18:21 GMT 2024","Thu Feb 08 20:18:21 GMT 2024","0","auth_admin","get url for provider","","","","get url for provider 1",""
"skipped","Thu Feb 08 20:17:25 GMT 2024","Thu Feb 08 20:17:25 GMT 2024","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
