"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 03 05:46:35 GMT 2023","Tue Oct 03 05:46:36 GMT 2023","1328","tables","","","","","get schemas","get schemas list"
"passed","Tue Oct 03 05:55:26 GMT 2023","Tue Oct 03 05:55:31 GMT 2023","4535","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"passed","Tue Oct 03 05:55:11 GMT 2023","Tue Oct 03 05:55:11 GMT 2023","617","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Tue Oct 03 05:46:54 GMT 2023","Tue Oct 03 05:46:55 GMT 2023","1339","tables","","","","","get extensions","get extensions list"
"skipped","Tue Oct 03 05:53:45 GMT 2023","Tue Oct 03 05:53:45 GMT 2023","1","triggers","","","","","triggers work only once after pause/resume",""
"passed","Tue Oct 03 05:56:06 GMT 2023","Tue Oct 03 05:56:09 GMT 2023","2789","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"passed","Tue Oct 03 05:55:13 GMT 2023","Tue Oct 03 05:55:16 GMT 2023","2800","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"passed","Tue Oct 03 05:54:37 GMT 2023","Tue Oct 03 05:54:42 GMT 2023","5167","storage","","","","","[skip-local] move file in bucket","move file"
"passed","Tue Oct 03 05:46:55 GMT 2023","Tue Oct 03 05:46:56 GMT 2023","1303","tables","","","","","get publications","get publications list"
"passed","Tue Oct 03 05:54:09 GMT 2023","Tue Oct 03 05:54:13 GMT 2023","3511","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Tue Oct 03 05:55:31 GMT 2023","Tue Oct 03 05:55:33 GMT 2023","1952","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"passed","Tue Oct 03 05:55:48 GMT 2023","Tue Oct 03 05:55:52 GMT 2023","3679","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"passed","Tue Oct 03 05:46:33 GMT 2023","Tue Oct 03 05:46:35 GMT 2023","2170","tables","","","","","get tables","get tables list"
"passed","Tue Oct 03 05:54:33 GMT 2023","Tue Oct 03 05:54:37 GMT 2023","4315","storage","","","","","download file from bucket","download file"
"passed","Tue Oct 03 05:47:10 GMT 2023","Tue Oct 03 05:47:11 GMT 2023","732","home","","","","","get organizations","get organizations list"
"passed","Tue Oct 03 05:47:12 GMT 2023","Tue Oct 03 05:47:16 GMT 2023","3153","home","","","","","supabase auth is working in project","check supabase clients works correctly"
"passed","Tue Oct 03 05:54:01 GMT 2023","Tue Oct 03 05:54:05 GMT 2023","4357","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
