"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 03:53:24 GMT 2024","Tue Feb 27 03:53:25 GMT 2024","1587","users","","","","","[skip-stage] invite user","invite new user via dashboard api"
"passed","Tue Feb 27 04:07:19 GMT 2024","Tue Feb 27 04:07:26 GMT 2024","6839","storage","get signed link to file","","","","get signed link to file 0","get signed link to file in the bucket"
"passed","Tue Feb 27 03:53:08 GMT 2024","Tue Feb 27 03:53:11 GMT 2024","3106","forms","","","","","[skip-stage] product feedback submissions","get latest product feedback submissions"
"passed","Tue Feb 27 04:09:32 GMT 2024","Tue Feb 27 04:09:39 GMT 2024","7051","authentication","","","","","[skip-stage] on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"skipped","Tue Feb 27 04:07:49 GMT 2024","Tue Feb 27 04:07:49 GMT 2024","1","realtime","","","","","[skip-local] receive event when connected to realtime",""
"passed","Tue Feb 27 04:07:49 GMT 2024","Tue Feb 27 04:07:53 GMT 2024","3735","realtime","","","","","you should get no events until subscribe","When you call ""on"" table but not subscribe then no events have to be returned"
"failed","Tue Feb 27 03:53:18 GMT 2024","Tue Feb 27 03:53:51 GMT 2024","33178","[gui] project","","","","","create project","create new project using gui dashboard"
"skipped","Tue Feb 27 04:07:55 GMT 2024","Tue Feb 27 04:07:55 GMT 2024","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Tue Feb 27 04:09:28 GMT 2024","Tue Feb 27 04:09:28 GMT 2024","1","authentication","","","","","update user should update logged in user",""
"skipped","Tue Feb 27 04:07:55 GMT 2024","Tue Feb 27 04:07:55 GMT 2024","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"passed","Tue Feb 27 04:09:40 GMT 2024","Tue Feb 27 04:09:45 GMT 2024","4880","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"skipped","Tue Feb 27 04:07:55 GMT 2024","Tue Feb 27 04:07:55 GMT 2024","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"passed","Tue Feb 27 04:08:51 GMT 2024","Tue Feb 27 04:08:57 GMT 2024","5753","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"skipped","Tue Feb 27 04:09:21 GMT 2024","Tue Feb 27 04:09:21 GMT 2024","1","authentication","","","","","create new users by phone auth",""
"passed","Tue Feb 27 03:53:13 GMT 2024","Tue Feb 27 03:53:14 GMT 2024","332","home","","","","","get projects","get projects list"
"passed","Tue Feb 27 04:06:36 GMT 2024","Tue Feb 27 04:06:42 GMT 2024","6371","storage","","","","","list files","list files in bucket"
"passed","Tue Feb 27 04:08:39 GMT 2024","Tue Feb 27 04:08:44 GMT 2024","5213","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"skipped","Tue Feb 27 04:07:55 GMT 2024","Tue Feb 27 04:07:55 GMT 2024","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"passed","Tue Feb 27 04:09:06 GMT 2024","Tue Feb 27 04:09:12 GMT 2024","6285","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"passed","Tue Feb 27 03:53:14 GMT 2024","Tue Feb 27 03:53:14 GMT 2024","432","home","","","","","get project settings","get project settings"
"passed","Tue Feb 27 04:06:22 GMT 2024","Tue Feb 27 04:06:27 GMT 2024","5344","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Tue Feb 27 04:06:12 GMT 2024","Tue Feb 27 04:06:16 GMT 2024","4438","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Tue Feb 27 04:09:50 GMT 2024","Tue Feb 27 04:09:54 GMT 2024","3817","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Tue Feb 27 04:07:45 GMT 2024","Tue Feb 27 04:07:49 GMT 2024","3673","realtime","","","","","connect to realtime","When you call ""on"" table then connected realtime client should be returned"
"skipped","Tue Feb 27 04:05:47 GMT 2024","Tue Feb 27 04:05:47 GMT 2024","4","functions","","","","","set auth",""
"passed","Tue Feb 27 04:07:33 GMT 2024","Tue Feb 27 04:07:42 GMT 2024","8736","storage","","","","","update file","update file check if it will change"
"skipped","Tue Feb 27 04:08:57 GMT 2024","Tue Feb 27 04:08:57 GMT 2024","0","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Tue Feb 27 04:06:42 GMT 2024","Tue Feb 27 04:06:48 GMT 2024","6119","storage","","","","","download file from bucket","download file"
"passed","Tue Feb 27 03:53:02 GMT 2024","Tue Feb 27 03:53:05 GMT 2024","3147","forms","","","","","[skip-stage] exit surveys","get latest exit surveys submissions"
"passed","Tue Feb 27 04:06:57 GMT 2024","Tue Feb 27 04:07:06 GMT 2024","9168","storage","","","","","[skip-local] copy file in bucket","copy file"
"passed","Tue Feb 27 04:05:59 GMT 2024","Tue Feb 27 04:06:05 GMT 2024","6277","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"passed","Tue Feb 27 04:07:12 GMT 2024","Tue Feb 27 04:07:19 GMT 2024","6767","storage","","","","","get public link to private file","get public link to file in the private bucket"
"passed","Tue Feb 27 03:53:24 GMT 2024","Tue Feb 27 03:53:24 GMT 2024","395","settings","","","","","get postgrest settings","get api service (postgrest) settings list"
"skipped","Tue Feb 27 04:07:55 GMT 2024","Tue Feb 27 04:07:55 GMT 2024","0","realtime","","","","","subscribe from 2 clients",""
"passed","Tue Feb 27 04:08:33 GMT 2024","Tue Feb 27 04:08:36 GMT 2024","2168","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
