"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 02 00:56:09 GMT 2023","Mon Oct 02 00:56:11 GMT 2023","2003","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"passed","Mon Oct 02 00:56:45 GMT 2023","Mon Oct 02 00:56:48 GMT 2023","2849","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Mon Oct 02 00:47:29 GMT 2023","Mon Oct 02 00:47:30 GMT 2023","602","home","","","","","get organizations","get organizations list"
"passed","Mon Oct 02 00:55:22 GMT 2023","Mon Oct 02 00:55:26 GMT 2023","3900","storage","","","","","get public link to private file","get public link to file in the private bucket"
"passed","Mon Oct 02 00:54:22 GMT 2023","Mon Oct 02 00:54:26 GMT 2023","4617","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 0","There has to be default RLS policy to not allow users to create bucket"
"passed","Mon Oct 02 00:56:07 GMT 2023","Mon Oct 02 00:56:09 GMT 2023","1545","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"passed","Mon Oct 02 00:53:59 GMT 2023","Mon Oct 02 00:54:01 GMT 2023","2001","data","","","","","profile data restored","Check if data is restored after pause/resume"
"passed","Mon Oct 02 00:55:44 GMT 2023","Mon Oct 02 00:55:45 GMT 2023","1151","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Mon Oct 02 00:56:56 GMT 2023","Mon Oct 02 00:56:58 GMT 2023","2242","postgrest","","","","","select row","User can select his profile from profiles table"
"passed","Mon Oct 02 00:47:12 GMT 2023","Mon Oct 02 00:47:14 GMT 2023","1553","tables","","","","","get extensions","get extensions list"
"passed","Mon Oct 02 00:47:30 GMT 2023","Mon Oct 02 00:47:31 GMT 2023","1038","home","","","","","get project settings","get project settings"
"passed","Mon Oct 02 00:56:49 GMT 2023","Mon Oct 02 00:56:51 GMT 2023","2353","triggers","","","","","trigger works","Insert user profile to trigger the a according trigger"
