"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"passed","Mon Dec 11 22:04:28 GMT 2023","Mon Dec 11 22:04:28 GMT 2023","846","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"passed","Mon Dec 11 22:04:31 GMT 2023","Mon Dec 11 22:04:32 GMT 2023","869","storage","","","","","download file from bucket","download file"
"passed","Mon Dec 11 22:05:12 GMT 2023","Mon Dec 11 22:05:13 GMT 2023","1408","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"passed","Mon Dec 11 22:05:33 GMT 2023","Mon Dec 11 22:05:34 GMT 2023","980","postgrest","","","","","select row","User can select his profile from profiles table"
"passed","Mon Dec 11 22:05:15 GMT 2023","Mon Dec 11 22:05:15 GMT 2023","772","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Mon Dec 11 22:05:25 GMT 2023","Mon Dec 11 22:05:25 GMT 2023","492","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"passed","Mon Dec 11 22:05:18 GMT 2023","Mon Dec 11 22:05:18 GMT 2023","322","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Mon Dec 11 22:04:33 GMT 2023","Mon Dec 11 22:04:33 GMT 2023","650","storage","","","","","get public link to private file","get public link to file in the private bucket"
"passed","Mon Dec 11 22:05:32 GMT 2023","Mon Dec 11 22:05:33 GMT 2023","783","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"passed","Mon Dec 11 22:04:39 GMT 2023","Mon Dec 11 22:04:40 GMT 2023","1791","realtime","","","","","you should get no events until subscribe","When you call ""on"" table but not subscribe then no events have to be returned"
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"passed","Mon Dec 11 22:05:25 GMT 2023","Mon Dec 11 22:05:26 GMT 2023","1111","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"passed","Mon Dec 11 22:05:29 GMT 2023","Mon Dec 11 22:05:30 GMT 2023","1009","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"passed","Mon Dec 11 22:05:20 GMT 2023","Mon Dec 11 22:05:21 GMT 2023","1183","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"skipped","Mon Dec 11 22:05:13 GMT 2023","Mon Dec 11 22:05:13 GMT 2023","0","authentication","","","","","create new users by phone auth",""
"passed","Mon Dec 11 22:04:29 GMT 2023","Mon Dec 11 22:04:30 GMT 2023","651","storage","","","","","upload to bucket","upload to bucket"
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"passed","Mon Dec 11 22:05:30 GMT 2023","Mon Dec 11 22:05:31 GMT 2023","989","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"passed","Mon Dec 11 22:04:33 GMT 2023","Mon Dec 11 22:04:34 GMT 2023","860","storage","get signed link to file","","","","get signed link to file 0","get signed link to file in the bucket"
"passed","Mon Dec 11 22:04:25 GMT 2023","Mon Dec 11 22:04:26 GMT 2023","1071","storage","","","","","list buckets as admin","list buckets should return all buckets"
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Mon Dec 11 22:05:37 GMT 2023","Mon Dec 11 22:05:37 GMT 2023","9","functions","","","","","set auth",""
"passed","Mon Dec 11 22:05:18 GMT 2023","Mon Dec 11 22:05:19 GMT 2023","560","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"passed","Mon Dec 11 22:04:27 GMT 2023","Mon Dec 11 22:04:28 GMT 2023","852","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"passed","Mon Dec 11 22:05:19 GMT 2023","Mon Dec 11 22:05:20 GMT 2023","623","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"passed","Mon Dec 11 22:05:24 GMT 2023","Mon Dec 11 22:05:25 GMT 2023","491","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"skipped","Mon Dec 11 22:04:41 GMT 2023","Mon Dec 11 22:04:41 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
