"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 10 20:04:03 GMT 2024","Sun Mar 10 20:04:06 GMT 2024","3037","home","","","","","supabase auth is working in project","check supabase clients works correctly"
"passed","Sun Mar 10 20:13:20 GMT 2024","Sun Mar 10 20:13:22 GMT 2024","1775","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Sun Mar 10 20:13:34 GMT 2024","Sun Mar 10 20:13:39 GMT 2024","4711","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"skipped","Sun Mar 10 20:03:58 GMT 2024","Sun Mar 10 20:03:58 GMT 2024","6","[gui] support forms","","","","","[skip-stage] new ticket from project",""
"passed","Sun Mar 10 20:12:25 GMT 2024","Sun Mar 10 20:12:28 GMT 2024","2993","storage","","","","","upload to bucket","upload to bucket"
"passed","Sun Mar 10 20:13:41 GMT 2024","Sun Mar 10 20:13:42 GMT 2024","1322","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"passed","Sun Mar 10 20:04:01 GMT 2024","Sun Mar 10 20:04:02 GMT 2024","963","home","","","","","get project settings","get project settings"
"failed","Sun Mar 10 20:04:07 GMT 2024","Sun Mar 10 20:04:40 GMT 2024","32351","[gui] project","","","","","create project","create new project using gui dashboard"
"passed","Sun Mar 10 20:12:33 GMT 2024","Sun Mar 10 20:12:38 GMT 2024","5207","storage","","","","","download file from bucket","download file"
"passed","Sun Mar 10 20:04:15 GMT 2024","Sun Mar 10 20:04:16 GMT 2024","481","settings","","","","","get postgrest settings","get api service (postgrest) settings list"
"passed","Sun Mar 10 20:13:24 GMT 2024","Sun Mar 10 20:13:28 GMT 2024","4167","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"passed","Sun Mar 10 20:14:29 GMT 2024","Sun Mar 10 20:14:32 GMT 2024","3171","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Sun Mar 10 20:04:02 GMT 2024","Sun Mar 10 20:04:03 GMT 2024","1116","tables","","","","","get schemas","get schemas list"
"passed","Sun Mar 10 20:03:59 GMT 2024","Sun Mar 10 20:04:00 GMT 2024","1047","home","","","","","get projects","get projects list"
"passed","Sun Mar 10 20:11:42 GMT 2024","Sun Mar 10 20:11:43 GMT 2024","1786","data","","","","","profile data restored","Check if data is restored after pause/resume"
"passed","Sun Mar 10 20:12:10 GMT 2024","Sun Mar 10 20:12:13 GMT 2024","3147","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Sun Mar 10 20:13:39 GMT 2024","Sun Mar 10 20:13:41 GMT 2024","1743","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"passed","Sun Mar 10 20:12:44 GMT 2024","Sun Mar 10 20:12:50 GMT 2024","6299","storage","","","","","[skip-local] copy file in bucket","copy file"
"skipped","Sun Mar 10 20:13:39 GMT 2024","Sun Mar 10 20:13:39 GMT 2024","1","auth_admin","get url for provider","","","","get url for provider 0",""
"passed","Sun Mar 10 20:12:13 GMT 2024","Sun Mar 10 20:12:17 GMT 2024","3691","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"passed","Sun Mar 10 20:11:43 GMT 2024","Sun Mar 10 20:11:46 GMT 2024","2217","data","","","","","storage data restored","Check if storage data is restored after pause/resume"
"passed","Sun Mar 10 20:04:01 GMT 2024","Sun Mar 10 20:04:09 GMT 2024","8348","sql","","","","","create content","create new sql query in editor"
"passed","Sun Mar 10 20:12:54 GMT 2024","Sun Mar 10 20:12:58 GMT 2024","4241","storage","","","","","get public link to private file","get public link to file in the private bucket"
"skipped","Sun Mar 10 20:04:13 GMT 2024","Sun Mar 10 20:04:13 GMT 2024","3","users","","","","","[skip-stage] invite user",""
"skipped","Sun Mar 10 20:13:59 GMT 2024","Sun Mar 10 20:13:59 GMT 2024","0","authentication","","","","","create new users by phone auth",""
"passed","Sun Mar 10 20:13:59 GMT 2024","Sun Mar 10 20:14:02 GMT 2024","3840","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Sun Mar 10 20:13:54 GMT 2024","Sun Mar 10 20:13:59 GMT 2024","4244","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"skipped","Sun Mar 10 20:14:08 GMT 2024","Sun Mar 10 20:14:08 GMT 2024","1","authentication","","","","","[skip-stage] on auth state changed should return events",""
"passed","Sun Mar 10 20:13:46 GMT 2024","Sun Mar 10 20:13:51 GMT 2024","4757","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"skipped","Sun Mar 10 20:03:58 GMT 2024","Sun Mar 10 20:03:58 GMT 2024","5","forms","","","","","[skip-stage] feedback submissions",""
