"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 17 16:05:26 GMT 2022","Thu Nov 17 16:05:27 GMT 2022","181","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"passed","Thu Nov 17 16:04:51 GMT 2022","Thu Nov 17 16:04:51 GMT 2022","92","storage","","","","","download file from bucket","download file"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"passed","Thu Nov 17 16:05:30 GMT 2022","Thu Nov 17 16:05:30 GMT 2022","234","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"passed","Thu Nov 17 16:04:51 GMT 2022","Thu Nov 17 16:04:51 GMT 2022","88","storage","","","","","get public link to private file","get public link to file in the private bucket"
"passed","Thu Nov 17 16:04:52 GMT 2022","Thu Nov 17 16:04:52 GMT 2022","129","storage","","","","","update file","update file check if it will change"
"passed","Thu Nov 17 16:05:15 GMT 2022","Thu Nov 17 16:05:24 GMT 2022","9268","realtime","","","","","remove all subscriptions from client","When you remove all subscription then no events have to be returned"
"passed","Thu Nov 17 16:04:55 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","1267","realtime","","","","","you should get no events until subscribe","When you call ""on"" table but not subscribe then no events have to be returned"
"passed","Thu Nov 17 16:05:29 GMT 2022","Thu Nov 17 16:05:30 GMT 2022","237","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Thu Nov 17 16:04:50 GMT 2022","Thu Nov 17 16:04:50 GMT 2022","79","storage","create bucket","","","","create bucket 1","When you create public bucket then it has to be available"
"passed","Thu Nov 17 16:04:51 GMT 2022","Thu Nov 17 16:04:51 GMT 2022","302","storage","","","","","list files","list files in bucket"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"passed","Thu Nov 17 16:05:32 GMT 2022","Thu Nov 17 16:05:33 GMT 2022","573","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"passed","Thu Nov 17 16:05:28 GMT 2022","Thu Nov 17 16:05:28 GMT 2022","248","authentication","","","","","set session should set new auth","When user changes session then he still should be correctly logined"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"passed","Thu Nov 17 16:05:33 GMT 2022","Thu Nov 17 16:05:33 GMT 2022","251","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"skipped","Thu Nov 17 16:05:36 GMT 2022","Thu Nov 17 16:05:36 GMT 2022","1","functions","","","","","set auth",""
"passed","Thu Nov 17 16:04:49 GMT 2022","Thu Nov 17 16:04:50 GMT 2022","165","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"passed","Thu Nov 17 16:04:52 GMT 2022","Thu Nov 17 16:04:52 GMT 2022","122","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"passed","Thu Nov 17 16:05:35 GMT 2022","Thu Nov 17 16:05:35 GMT 2022","254","postgrest","","","","","select row","User can select his profile from profiles table"
"passed","Thu Nov 17 16:04:51 GMT 2022","Thu Nov 17 16:04:51 GMT 2022","109","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Thu Nov 17 16:05:31 GMT 2022","Thu Nov 17 16:05:31 GMT 2022","347","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"skipped","Thu Nov 17 16:04:51 GMT 2022","Thu Nov 17 16:04:51 GMT 2022","0","storage","","","","","[skip-local] move file in bucket",""
"passed","Thu Nov 17 16:05:31 GMT 2022","Thu Nov 17 16:05:31 GMT 2022","118","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"passed","Thu Nov 17 16:04:50 GMT 2022","Thu Nov 17 16:04:50 GMT 2022","87","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"passed","Thu Nov 17 16:05:33 GMT 2022","Thu Nov 17 16:05:33 GMT 2022","279","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"passed","Thu Nov 17 16:05:30 GMT 2022","Thu Nov 17 16:05:30 GMT 2022","241","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 0",""
"passed","Thu Nov 17 16:05:30 GMT 2022","Thu Nov 17 16:05:30 GMT 2022","224","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"passed","Thu Nov 17 16:05:30 GMT 2022","Thu Nov 17 16:05:31 GMT 2022","340","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"skipped","Thu Nov 17 16:05:28 GMT 2022","Thu Nov 17 16:05:28 GMT 2022","0","authentication","","","","","update user should update logged in user",""
"passed","Thu Nov 17 16:04:51 GMT 2022","Thu Nov 17 16:04:51 GMT 2022","138","storage","","","","","upload to bucket","upload to bucket"
"passed","Thu Nov 17 16:05:27 GMT 2022","Thu Nov 17 16:05:27 GMT 2022","159","authentication","","","","","create new users by phone auth","When user sign up with phone then he should be logged in"
"skipped","Thu Nov 17 16:05:31 GMT 2022","Thu Nov 17 16:05:31 GMT 2022","0","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Thu Nov 17 16:05:27 GMT 2022","Thu Nov 17 16:05:27 GMT 2022","263","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Thu Nov 17 16:04:51 GMT 2022","Thu Nov 17 16:04:51 GMT 2022","101","storage","","","","","get public link to file","get public link to file in the public bucket"
"passed","Thu Nov 17 16:05:34 GMT 2022","Thu Nov 17 16:05:35 GMT 2022","247","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"passed","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:05:06 GMT 2022","9250","realtime","","","","","unsubscribe from table","When you unsubscribe from table then no events have to be returned"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 1",""
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"passed","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","231","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"passed","Thu Nov 17 16:05:31 GMT 2022","Thu Nov 17 16:05:31 GMT 2022","126","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 0",""
"passed","Thu Nov 17 16:05:28 GMT 2022","Thu Nov 17 16:05:28 GMT 2022","373","authentication","","","","","on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"passed","Thu Nov 17 16:05:29 GMT 2022","Thu Nov 17 16:05:29 GMT 2022","112","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Thu Nov 17 16:04:54 GMT 2022","Thu Nov 17 16:04:55 GMT 2022","1355","realtime","","","","","connect to realtime","When you call ""on"" table then connected realtime client should be returned"
"skipped","Thu Nov 17 16:05:31 GMT 2022","Thu Nov 17 16:05:31 GMT 2022","1","auth_admin","get url for provider","","","","get url for provider 0",""
"passed","Thu Nov 17 16:05:27 GMT 2022","Thu Nov 17 16:05:27 GMT 2022","302","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"skipped","Thu Nov 17 16:04:56 GMT 2022","Thu Nov 17 16:04:56 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
