"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 22 20:12:46 GMT 2023","Thu Jun 22 20:12:49 GMT 2023","3609","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"failed","Thu Jun 22 20:09:14 GMT 2023","Thu Jun 22 20:09:15 GMT 2023","1136","storage","","","","","create storage bucket","create new storage bucket via API"
"passed","Thu Jun 22 20:14:39 GMT 2023","Thu Jun 22 20:14:43 GMT 2023","3560","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"passed","Thu Jun 22 20:12:27 GMT 2023","Thu Jun 22 20:12:29 GMT 2023","2022","data","","","","","profile data restored","Check if data is restored after pause/resume"
"passed","Thu Jun 22 20:15:23 GMT 2023","Thu Jun 22 20:15:28 GMT 2023","4377","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"passed","Thu Jun 22 20:13:25 GMT 2023","Thu Jun 22 20:13:30 GMT 2023","5223","storage","","","","","list files","list files in bucket"
"passed","Thu Jun 22 20:14:50 GMT 2023","Thu Jun 22 20:14:52 GMT 2023","2737","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"passed","Thu Jun 22 20:15:31 GMT 2023","Thu Jun 22 20:15:34 GMT 2023","2810","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Thu Jun 22 20:12:49 GMT 2023","Thu Jun 22 20:12:51 GMT 2023","1771","storage","create bucket","","","","create bucket 1","When you create public bucket then it has to be available"
"passed","Thu Jun 22 20:13:01 GMT 2023","Thu Jun 22 20:13:06 GMT 2023","4794","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Thu Jun 22 20:04:23 GMT 2023","Thu Jun 22 20:04:25 GMT 2023","1779","tables","","","","","get roles","get roles list"
"passed","Thu Jun 22 20:04:51 GMT 2023","Thu Jun 22 20:04:53 GMT 2023","1860","home","","","","","get project","get project"
"passed","Thu Jun 22 20:04:04 GMT 2023","Thu Jun 22 20:04:05 GMT 2023","1638","tables","","","","","get schemas","get schemas list"
"passed","Thu Jun 22 20:04:49 GMT 2023","Thu Jun 22 20:04:49 GMT 2023","587","home","","","","","get organizations","get organizations list"
"passed","Thu Jun 22 20:14:04 GMT 2023","Thu Jun 22 20:14:10 GMT 2023","5242","storage","","","","","update file","update file check if it will change"
"passed","Thu Jun 22 20:15:14 GMT 2023","Thu Jun 22 20:15:18 GMT 2023","4008","postgrest","","","","","update row","User can update his profile in profiles table"
"passed","Thu Jun 22 20:13:06 GMT 2023","Thu Jun 22 20:13:09 GMT 2023","3614","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Thu Jun 22 20:12:34 GMT 2023","Thu Jun 22 20:12:39 GMT 2023","4488","triggers","","","","","trigger works only once","Check if there are any duplicated in table with triggered inserts"
"passed","Thu Jun 22 20:12:26 GMT 2023","Thu Jun 22 20:12:27 GMT 2023","1085","data","","","","","login after restore","Check if user can login after pause/restore"
"skipped","Thu Jun 22 20:15:05 GMT 2023","Thu Jun 22 20:15:05 GMT 2023","0","authentication","","","","","update user should update logged in user",""
"passed","Thu Jun 22 20:12:32 GMT 2023","Thu Jun 22 20:12:33 GMT 2023","940","data","","","","","procedures data restored","Check if procedure is restored after pause/resume"
"passed","Thu Jun 22 20:13:21 GMT 2023","Thu Jun 22 20:13:25 GMT 2023","3175","storage","","","","","upload to bucket","upload to bucket"
"passed","Thu Jun 22 20:13:47 GMT 2023","Thu Jun 22 20:13:51 GMT 2023","3912","storage","","","","","get public link to file","get public link to file in the public bucket"
"passed","Thu Jun 22 20:13:09 GMT 2023","Thu Jun 22 20:13:13 GMT 2023","3517","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
