"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 11 22:05:19 GMT 2023","Wed Jan 11 22:05:19 GMT 2023","224","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Wed Jan 11 22:05:22 GMT 2023","Wed Jan 11 22:05:22 GMT 2023","274","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"passed","Wed Jan 11 22:04:42 GMT 2023","Wed Jan 11 22:04:42 GMT 2023","62","storage","","","","","delete bucket","get bucket should return bucket info"
"skipped","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"skipped","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"passed","Wed Jan 11 22:05:19 GMT 2023","Wed Jan 11 22:05:20 GMT 2023","205","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"passed","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","206","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"skipped","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Wed Jan 11 22:05:20 GMT 2023","Wed Jan 11 22:05:20 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 1",""
"skipped","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 1",""
"skipped","Wed Jan 11 22:04:43 GMT 2023","Wed Jan 11 22:04:43 GMT 2023","0","storage","","","","","[skip-local] copy file in bucket",""
"passed","Wed Jan 11 22:05:24 GMT 2023","Wed Jan 11 22:05:24 GMT 2023","256","postgrest","","","","","delete row","User can delete his profile in profiles table"
"skipped","Wed Jan 11 22:05:20 GMT 2023","Wed Jan 11 22:05:20 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 2",""
"passed","Wed Jan 11 22:05:19 GMT 2023","Wed Jan 11 22:05:19 GMT 2023","17","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"skipped","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"skipped","Wed Jan 11 22:04:46 GMT 2023","Wed Jan 11 22:04:46 GMT 2023","0","realtime","","","","","[skip-local] receive event when connected to realtime",""
"passed","Wed Jan 11 22:04:42 GMT 2023","Wed Jan 11 22:04:42 GMT 2023","42","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Wed Jan 11 22:05:20 GMT 2023","Wed Jan 11 22:05:20 GMT 2023","303","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"skipped","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"passed","Wed Jan 11 22:05:22 GMT 2023","Wed Jan 11 22:05:23 GMT 2023","231","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Wed Jan 11 22:04:42 GMT 2023","Wed Jan 11 22:04:42 GMT 2023","253","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"passed","Wed Jan 11 22:04:43 GMT 2023","Wed Jan 11 22:04:43 GMT 2023","79","storage","get signed link to file","","","","get signed link to file 0","get signed link to file in the bucket"
"passed","Wed Jan 11 22:05:21 GMT 2023","Wed Jan 11 22:05:21 GMT 2023","125","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"skipped","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"skipped","Wed Jan 11 22:04:47 GMT 2023","Wed Jan 11 22:04:47 GMT 2023","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Wed Jan 11 22:05:20 GMT 2023","Wed Jan 11 22:05:20 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 0",""
