"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 24 10:05:44 GMT 2023","Tue Oct 24 10:05:45 GMT 2023","902","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"skipped","Tue Oct 24 10:05:41 GMT 2023","Tue Oct 24 10:05:41 GMT 2023","0","storage","","","","","[skip-local] move file in bucket",""
"passed","Tue Oct 24 10:06:25 GMT 2023","Tue Oct 24 10:06:27 GMT 2023","1289","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Tue Oct 24 10:06:02 GMT 2023","Tue Oct 24 10:06:11 GMT 2023","9850","realtime","","","","","remove one subscription from client","When you remove one subscription then only events from another have to be returned"
"passed","Tue Oct 24 10:05:31 GMT 2023","Tue Oct 24 10:05:31 GMT 2023","449","storage","create bucket","","","","create bucket 1","When you create public bucket then it has to be available"
"passed","Tue Oct 24 10:06:36 GMT 2023","Tue Oct 24 10:06:37 GMT 2023","1552","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"skipped","Tue Oct 24 10:05:52 GMT 2023","Tue Oct 24 10:05:52 GMT 2023","1","realtime","subscribe on table","","","","subscribe on table 0",""
"skipped","Tue Oct 24 10:06:37 GMT 2023","Tue Oct 24 10:06:37 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Tue Oct 24 10:06:47 GMT 2023","Tue Oct 24 10:06:48 GMT 2023","1061","postgrest","","","","","select row","User can select his profile from profiles table"
"skipped","Tue Oct 24 10:05:52 GMT 2023","Tue Oct 24 10:05:52 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Tue Oct 24 10:05:52 GMT 2023","Tue Oct 24 10:05:52 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"passed","Tue Oct 24 10:06:29 GMT 2023","Tue Oct 24 10:06:30 GMT 2023","1167","authentication","","","","","[skip-stage] on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"skipped","Tue Oct 24 10:05:52 GMT 2023","Tue Oct 24 10:05:52 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 1",""
