"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 19 20:24:47 GMT 2024","Tue Mar 19 20:24:48 GMT 2024","1044","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"skipped","Tue Mar 19 20:06:39 GMT 2024","Tue Mar 19 20:06:39 GMT 2024","4","storage","","","","","create storage bucket",""
"passed","Tue Mar 19 20:24:52 GMT 2024","Tue Mar 19 20:24:57 GMT 2024","5121","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"passed","Tue Mar 19 20:22:12 GMT 2024","Tue Mar 19 20:22:17 GMT 2024","4999","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 0","There has to be default RLS policy to not allow users to create bucket"
"passed","Tue Mar 19 20:24:49 GMT 2024","Tue Mar 19 20:24:52 GMT 2024","3194","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"skipped","Tue Mar 19 20:23:50 GMT 2024","Tue Mar 19 20:23:50 GMT 2024","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"passed","Tue Mar 19 20:25:11 GMT 2024","Tue Mar 19 20:25:13 GMT 2024","2084","authentication","","","","","set session should set new auth","When user changes session then he still should be correctly logined"
"passed","Tue Mar 19 20:06:30 GMT 2024","Tue Mar 19 20:06:31 GMT 2024","1603","home","","","","","get project","get project"
"passed","Tue Mar 19 20:23:45 GMT 2024","Tue Mar 19 20:23:49 GMT 2024","3758","realtime","","","","","you should get no events until subscribe","When you call ""on"" table but not subscribe then no events have to be returned"
"skipped","Tue Mar 19 20:23:50 GMT 2024","Tue Mar 19 20:23:50 GMT 2024","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"passed","Tue Mar 19 20:06:31 GMT 2024","Tue Mar 19 20:06:32 GMT 2024","691","home","","","","","supabase auth is working in project","check supabase clients works correctly"
"skipped","Tue Mar 19 20:25:05 GMT 2024","Tue Mar 19 20:25:05 GMT 2024","0","authentication","","","","","create new users by phone auth",""
"passed","Tue Mar 19 20:24:02 GMT 2024","Tue Mar 19 20:24:13 GMT 2024","11089","realtime","","","","","remove one subscription from client","When you remove one subscription then only events from another have to be returned"
"failed","Tue Mar 19 20:06:17 GMT 2024","Tue Mar 19 20:06:33 GMT 2024","15464","[gui] support forms","","","","","[skip-stage] new ticket from project","create support request from project page"
"passed","Tue Mar 19 20:24:37 GMT 2024","Tue Mar 19 20:24:42 GMT 2024","4432","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"passed","Tue Mar 19 20:24:25 GMT 2024","Tue Mar 19 20:24:26 GMT 2024","962","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Tue Mar 19 20:21:56 GMT 2024","Tue Mar 19 20:21:57 GMT 2024","1025","data","","","","","login after restore","Check if user can login after pause/restore"
"passed","Tue Mar 19 20:06:23 GMT 2024","Tue Mar 19 20:06:27 GMT 2024","3145","forms","","","","","[skip-stage] product feedback submissions","get latest product feedback submissions"
"passed","Tue Mar 19 20:25:13 GMT 2024","Tue Mar 19 20:25:19 GMT 2024","5834","authentication","","","","","[skip-stage] on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"passed","Tue Mar 19 20:06:33 GMT 2024","Tue Mar 19 20:07:40 GMT 2024","66573","[gui] project","","","","","create project","create new project using gui dashboard"
"skipped","Tue Mar 19 20:24:47 GMT 2024","Tue Mar 19 20:24:47 GMT 2024","0","auth_admin","get url for provider","","","","get url for provider 1",""
"skipped","Tue Mar 19 20:24:47 GMT 2024","Tue Mar 19 20:24:47 GMT 2024","1","auth_admin","get url for provider","","","","get url for provider 2",""
"passed","Tue Mar 19 20:23:16 GMT 2024","Tue Mar 19 20:23:21 GMT 2024","5403","storage","","","","","get public link to private file","get public link to file in the private bucket"
"passed","Tue Mar 19 20:06:19 GMT 2024","Tue Mar 19 20:06:20 GMT 2024","1033","tables","","","","","get tables","get tables list"
"passed","Tue Mar 19 20:24:26 GMT 2024","Tue Mar 19 20:24:28 GMT 2024","1881","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Tue Mar 19 20:06:26 GMT 2024","Tue Mar 19 20:06:27 GMT 2024","530","tables","","","","","get roles","get roles list"
"passed","Tue Mar 19 20:22:57 GMT 2024","Tue Mar 19 20:23:04 GMT 2024","7397","storage","","","","","[skip-local] move file in bucket","move file"
"passed","Tue Mar 19 20:25:27 GMT 2024","Tue Mar 19 20:25:29 GMT 2024","2749","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Tue Mar 19 20:06:34 GMT 2024","Tue Mar 19 20:06:35 GMT 2024","327","api","","","","","get api service","get api service and project info"
"skipped","Tue Mar 19 20:23:50 GMT 2024","Tue Mar 19 20:23:50 GMT 2024","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"passed","Tue Mar 19 20:22:45 GMT 2024","Tue Mar 19 20:22:51 GMT 2024","5874","storage","","","","","list files","list files in bucket"
"passed","Tue Mar 19 20:25:38 GMT 2024","Tue Mar 19 20:25:41 GMT 2024","3383","postgrest","","","","","delete row","User can delete his profile in profiles table"
"passed","Tue Mar 19 20:25:42 GMT 2024","Tue Mar 19 20:25:44 GMT 2024","2499","triggers","","","","","trigger works","Insert user profile to trigger the a according trigger"
"passed","Tue Mar 19 20:23:31 GMT 2024","Tue Mar 19 20:23:38 GMT 2024","6320","storage","","","","","update file","update file check if it will change"
"passed","Tue Mar 19 20:06:27 GMT 2024","Tue Mar 19 20:06:27 GMT 2024","401","tables","","","","","get extensions","get extensions list"
"skipped","Tue Mar 19 20:25:11 GMT 2024","Tue Mar 19 20:25:11 GMT 2024","0","authentication","","","","","update user should update logged in user",""
"passed","Tue Mar 19 20:22:41 GMT 2024","Tue Mar 19 20:22:45 GMT 2024","4068","storage","","","","","upload to bucket","upload to bucket"
"skipped","Tue Mar 19 20:23:50 GMT 2024","Tue Mar 19 20:23:50 GMT 2024","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"skipped","Tue Mar 19 20:23:50 GMT 2024","Tue Mar 19 20:23:50 GMT 2024","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"passed","Tue Mar 19 20:23:11 GMT 2024","Tue Mar 19 20:23:16 GMT 2024","4436","storage","","","","","get public link to file","get public link to file in the public bucket"
"passed","Tue Mar 19 20:24:31 GMT 2024","Tue Mar 19 20:24:35 GMT 2024","4394","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"skipped","Tue Mar 19 20:23:50 GMT 2024","Tue Mar 19 20:23:50 GMT 2024","0","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"passed","Tue Mar 19 20:06:29 GMT 2024","Tue Mar 19 20:06:29 GMT 2024","309","home","","","","","get projects","get projects list"
