"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 29 07:08:07 GMT 2022","Thu Dec 29 07:08:09 GMT 2022","2055","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"skipped","Thu Dec 29 07:07:41 GMT 2022","Thu Dec 29 07:07:41 GMT 2022","0","authentication","","","","","update user should update logged in user",""
"passed","Thu Dec 29 07:05:19 GMT 2022","Thu Dec 29 07:06:27 GMT 2022","68244","[gui] project","","","","","create project","create new project using gui dashboard"
"passed","Thu Dec 29 07:06:04 GMT 2022","Thu Dec 29 07:06:07 GMT 2022","2478","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Thu Dec 29 07:05:02 GMT 2022","Thu Dec 29 07:05:03 GMT 2022","196","tables","","","","","get triggers","get triggers list"
"passed","Thu Dec 29 07:05:03 GMT 2022","Thu Dec 29 07:05:03 GMT 2022","179","tables","","","","","get extensions","get extensions list"
"passed","Thu Dec 29 07:07:19 GMT 2022","Thu Dec 29 07:07:30 GMT 2022","10628","realtime","","","","","remove all subscriptions from client","When you remove all subscription then no events have to be returned"
"passed","Thu Dec 29 07:07:58 GMT 2022","Thu Dec 29 07:07:58 GMT 2022","714","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"skipped","Thu Dec 29 07:06:58 GMT 2022","Thu Dec 29 07:06:58 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"passed","Thu Dec 29 07:07:40 GMT 2022","Thu Dec 29 07:07:41 GMT 2022","1140","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Thu Dec 29 07:08:04 GMT 2022","Thu Dec 29 07:08:07 GMT 2022","3144","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"skipped","Thu Dec 29 07:07:58 GMT 2022","Thu Dec 29 07:07:58 GMT 2022","1","auth_admin","get url for provider","","","","get url for provider 2",""
"skipped","Thu Dec 29 07:06:58 GMT 2022","Thu Dec 29 07:06:58 GMT 2022","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"passed","Thu Dec 29 07:06:08 GMT 2022","Thu Dec 29 07:06:10 GMT 2022","1685","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Thu Dec 29 07:06:30 GMT 2022","Thu Dec 29 07:06:33 GMT 2022","2745","storage","","","","","get public link to file","get public link to file in the public bucket"
"skipped","Thu Dec 29 07:06:58 GMT 2022","Thu Dec 29 07:06:58 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"passed","Thu Dec 29 07:05:59 GMT 2022","Thu Dec 29 07:06:01 GMT 2022","2765","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"passed","Thu Dec 29 07:06:36 GMT 2022","Thu Dec 29 07:06:40 GMT 2022","3451","storage","get signed link to file","","","","get signed link to file 0","get signed link to file in the bucket"
"passed","Thu Dec 29 07:05:53 GMT 2022","Thu Dec 29 07:05:56 GMT 2022","2267","storage","create bucket","","","","create bucket 1","When you create public bucket then it has to be available"
"passed","Thu Dec 29 07:07:36 GMT 2022","Thu Dec 29 07:07:38 GMT 2022","1833","authentication","","","","","create new users by phone auth","When user sign up with phone then he should be logged in"
"passed","Thu Dec 29 07:05:51 GMT 2022","Thu Dec 29 07:05:53 GMT 2022","2676","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"passed","Thu Dec 29 07:06:40 GMT 2022","Thu Dec 29 07:06:43 GMT 2022","2813","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"skipped","Thu Dec 29 07:06:58 GMT 2022","Thu Dec 29 07:06:58 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"passed","Thu Dec 29 07:05:13 GMT 2022","Thu Dec 29 07:05:13 GMT 2022","118","home","","","","","get organizations","get organizations list"
"passed","Thu Dec 29 07:07:34 GMT 2022","Thu Dec 29 07:07:36 GMT 2022","2519","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"passed","Thu Dec 29 07:06:57 GMT 2022","Thu Dec 29 07:06:58 GMT 2022","1267","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"passed","Thu Dec 29 07:05:18 GMT 2022","Thu Dec 29 07:05:18 GMT 2022","184","api","","","","","get api service","get api service and project info"
"passed","Thu Dec 29 07:07:51 GMT 2022","Thu Dec 29 07:07:51 GMT 2022","314","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"passed","Thu Dec 29 07:06:32 GMT 2022","Thu Dec 29 07:06:34 GMT 2022","1505","users","","","","","[skip-stage] invite user","invite new user via dashboard api"
"passed","Thu Dec 29 07:08:12 GMT 2022","Thu Dec 29 07:08:14 GMT 2022","1159","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"passed","Thu Dec 29 07:06:01 GMT 2022","Thu Dec 29 07:06:04 GMT 2022","2860","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Thu Dec 29 07:05:13 GMT 2022","Thu Dec 29 07:05:13 GMT 2022","151","home","","","","","get projects","get projects list"
