"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 25 10:04:49 GMT 2023","Sat Nov 25 10:04:50 GMT 2023","1210","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"passed","Sat Nov 25 10:05:58 GMT 2023","Sat Nov 25 10:05:59 GMT 2023","986","postgrest","","","","","select row","User can select his profile from profiles table"
"passed","Sat Nov 25 10:04:50 GMT 2023","Sat Nov 25 10:04:51 GMT 2023","1065","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Sat Nov 25 10:04:59 GMT 2023","Sat Nov 25 10:05:00 GMT 2023","856","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"skipped","Sat Nov 25 10:05:06 GMT 2023","Sat Nov 25 10:05:06 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 0",""
"skipped","Sat Nov 25 10:05:06 GMT 2023","Sat Nov 25 10:05:06 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 2",""
"passed","Sat Nov 25 10:05:46 GMT 2023","Sat Nov 25 10:05:47 GMT 2023","769","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"passed","Sat Nov 25 10:04:53 GMT 2023","Sat Nov 25 10:04:54 GMT 2023","859","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Sat Nov 25 10:04:52 GMT 2023","Sat Nov 25 10:04:53 GMT 2023","851","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"skipped","Sat Nov 25 10:05:06 GMT 2023","Sat Nov 25 10:05:06 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"passed","Sat Nov 25 10:05:37 GMT 2023","Sat Nov 25 10:05:38 GMT 2023","1413","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"skipped","Sat Nov 25 10:05:40 GMT 2023","Sat Nov 25 10:05:40 GMT 2023","0","authentication","","","","","update user should update logged in user",""
"passed","Sat Nov 25 10:05:00 GMT 2023","Sat Nov 25 10:05:01 GMT 2023","864","storage","","","","","update file","update file check if it will change"
"passed","Sat Nov 25 10:05:05 GMT 2023","Sat Nov 25 10:05:06 GMT 2023","565","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"passed","Sat Nov 25 10:05:43 GMT 2023","Sat Nov 25 10:05:43 GMT 2023","294","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"skipped","Sat Nov 25 10:05:06 GMT 2023","Sat Nov 25 10:05:06 GMT 2023","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"passed","Sat Nov 25 10:04:53 GMT 2023","Sat Nov 25 10:04:53 GMT 2023","845","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Sat Nov 25 10:04:58 GMT 2023","Sat Nov 25 10:04:58 GMT 2023","665","storage","","","","","get public link to private file","get public link to file in the private bucket"
"passed","Sat Nov 25 10:05:38 GMT 2023","Sat Nov 25 10:05:40 GMT 2023","1195","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Sat Nov 25 10:06:03 GMT 2023","Sat Nov 25 10:06:04 GMT 2023","991","triggers","","","","","trigger works","Insert user profile to trigger the a according trigger"
"passed","Sat Nov 25 10:04:57 GMT 2023","Sat Nov 25 10:04:58 GMT 2023","659","storage","","","","","get public link to file","get public link to file in the public bucket"
"passed","Sat Nov 25 10:04:47 GMT 2023","Sat Nov 25 10:04:48 GMT 2023","436","storage","create bucket","","","","create bucket 1","When you create public bucket then it has to be available"
"skipped","Sat Nov 25 10:06:02 GMT 2023","Sat Nov 25 10:06:02 GMT 2023","1","functions","","","","","set auth",""
"passed","Sat Nov 25 10:05:02 GMT 2023","Sat Nov 25 10:05:04 GMT 2023","1728","realtime","","","","","connect to realtime","When you call ""on"" table then connected realtime client should be returned"
"passed","Sat Nov 25 10:05:49 GMT 2023","Sat Nov 25 10:05:50 GMT 2023","491","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"skipped","Sat Nov 25 10:05:49 GMT 2023","Sat Nov 25 10:05:49 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 0",""
"passed","Sat Nov 25 10:05:56 GMT 2023","Sat Nov 25 10:05:57 GMT 2023","985","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Sat Nov 25 10:04:47 GMT 2023","Sat Nov 25 10:04:47 GMT 2023","495","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"passed","Sat Nov 25 10:05:54 GMT 2023","Sat Nov 25 10:05:55 GMT 2023","1009","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"skipped","Sat Nov 25 10:05:49 GMT 2023","Sat Nov 25 10:05:49 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Sat Nov 25 10:05:59 GMT 2023","Sat Nov 25 10:06:00 GMT 2023","1191","postgrest","","","","","update row","User can update his profile in profiles table"
"passed","Sat Nov 25 10:05:50 GMT 2023","Sat Nov 25 10:05:50 GMT 2023","493","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"skipped","Sat Nov 25 10:05:06 GMT 2023","Sat Nov 25 10:05:06 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"passed","Sat Nov 25 10:05:16 GMT 2023","Sat Nov 25 10:05:26 GMT 2023","9820","realtime","","","","","remove one subscription from client","When you remove one subscription then only events from another have to be returned"
"passed","Sat Nov 25 10:05:43 GMT 2023","Sat Nov 25 10:05:44 GMT 2023","559","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Sat Nov 25 10:05:44 GMT 2023","Sat Nov 25 10:05:45 GMT 2023","622","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
