"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 21 08:10:16 GMT 2023","Thu Dec 21 08:10:19 GMT 2023","2535","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"passed","Thu Dec 21 08:10:54 GMT 2023","Thu Dec 21 08:10:58 GMT 2023","4398","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"skipped","Thu Dec 21 08:01:36 GMT 2023","Thu Dec 21 08:01:36 GMT 2023","5","[gui] support forms","","","","","[skip-stage] new ticket from project",""
"skipped","Thu Dec 21 08:10:27 GMT 2023","Thu Dec 21 08:10:27 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Thu Dec 21 08:10:33 GMT 2023","Thu Dec 21 08:10:38 GMT 2023","5410","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"passed","Thu Dec 21 08:01:46 GMT 2023","Thu Dec 21 08:03:05 GMT 2023","78622","[gui] project","","","","","create project","create new project using gui dashboard"
"passed","Thu Dec 21 08:09:00 GMT 2023","Thu Dec 21 08:09:04 GMT 2023","4159","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"skipped","Thu Dec 21 08:01:35 GMT 2023","Thu Dec 21 08:01:35 GMT 2023","0","forms","","","","","[skip-stage] feedback submissions",""
"passed","Thu Dec 21 08:09:50 GMT 2023","Thu Dec 21 08:09:55 GMT 2023","4885","storage","get signed link to file","","","","get signed link to file 0","get signed link to file in the bucket"
"passed","Thu Dec 21 08:10:27 GMT 2023","Thu Dec 21 08:10:27 GMT 2023","946","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"skipped","Thu Dec 21 08:11:20 GMT 2023","Thu Dec 21 08:11:20 GMT 2023","3","functions","","","","","set auth",""
"skipped","Thu Dec 21 08:01:35 GMT 2023","Thu Dec 21 08:01:35 GMT 2023","1","forms","","","","","[skip-stage] product feedback submissions",""
"skipped","Thu Dec 21 08:01:54 GMT 2023","Thu Dec 21 08:01:54 GMT 2023","3","storage","","","","","create storage bucket",""
"passed","Thu Dec 21 08:10:41 GMT 2023","Thu Dec 21 08:10:45 GMT 2023","3937","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"passed","Thu Dec 21 08:01:37 GMT 2023","Thu Dec 21 08:01:38 GMT 2023","891","home","","","","","get projects","get projects list"
"passed","Thu Dec 21 08:08:43 GMT 2023","Thu Dec 21 08:08:45 GMT 2023","1841","data","","","","","storage data restored","Check if storage data is restored after pause/resume"
"passed","Thu Dec 21 08:08:51 GMT 2023","Thu Dec 21 08:08:53 GMT 2023","2096","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"passed","Thu Dec 21 08:09:59 GMT 2023","Thu Dec 21 08:10:05 GMT 2023","5192","storage","","","","","update file","update file check if it will change"
"passed","Thu Dec 21 08:10:39 GMT 2023","Thu Dec 21 08:10:41 GMT 2023","2149","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"skipped","Thu Dec 21 08:10:50 GMT 2023","Thu Dec 21 08:10:50 GMT 2023","0","authentication","","","","","update user should update logged in user",""
"passed","Thu Dec 21 08:10:27 GMT 2023","Thu Dec 21 08:10:29 GMT 2023","1667","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"passed","Thu Dec 21 08:09:18 GMT 2023","Thu Dec 21 08:09:22 GMT 2023","4014","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Thu Dec 21 08:09:55 GMT 2023","Thu Dec 21 08:09:59 GMT 2023","4928","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"passed","Thu Dec 21 08:10:12 GMT 2023","Thu Dec 21 08:10:16 GMT 2023","3763","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"passed","Thu Dec 21 08:02:01 GMT 2023","Thu Dec 21 08:02:03 GMT 2023","1734","tables","","","","","get triggers","get triggers list"
"passed","Thu Dec 21 08:02:05 GMT 2023","Thu Dec 21 08:02:06 GMT 2023","1737","tables","","","","","get publications","get publications list"
"passed","Thu Dec 21 08:10:19 GMT 2023","Thu Dec 21 08:10:23 GMT 2023","4205","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"passed","Thu Dec 21 08:02:03 GMT 2023","Thu Dec 21 08:02:05 GMT 2023","1677","tables","","","","","get extensions","get extensions list"
"passed","Thu Dec 21 08:01:51 GMT 2023","Thu Dec 21 08:01:52 GMT 2023","974","api","","","","","get api service","get api service and project info"
"skipped","Thu Dec 21 08:01:35 GMT 2023","Thu Dec 21 08:01:35 GMT 2023","7","forms","","","","","[skip-stage] exit surveys",""
"passed","Thu Dec 21 08:09:04 GMT 2023","Thu Dec 21 08:09:08 GMT 2023","4454","storage","","","","","list buckets as admin","list buckets should return all buckets"
"skipped","Thu Dec 21 08:10:53 GMT 2023","Thu Dec 21 08:10:53 GMT 2023","0","authentication","","","","","[skip-stage] on auth state changed should return events",""
"passed","Thu Dec 21 08:11:06 GMT 2023","Thu Dec 21 08:11:08 GMT 2023","2259","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"passed","Thu Dec 21 08:08:41 GMT 2023","Thu Dec 21 08:08:43 GMT 2023","1797","data","","","","","profile data restored","Check if data is restored after pause/resume"
"passed","Thu Dec 21 08:10:23 GMT 2023","Thu Dec 21 08:10:27 GMT 2023","3531","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"passed","Thu Dec 21 08:01:42 GMT 2023","Thu Dec 21 08:01:59 GMT 2023","17213","tables","","","","","add table","create table via dashboard API"
"passed","Thu Dec 21 08:10:45 GMT 2023","Thu Dec 21 08:10:49 GMT 2023","3479","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Thu Dec 21 08:09:37 GMT 2023","Thu Dec 21 08:09:42 GMT 2023","5004","storage","","","","","[skip-local] copy file in bucket","copy file"
"passed","Thu Dec 21 08:09:42 GMT 2023","Thu Dec 21 08:09:47 GMT 2023","4205","storage","","","","","get public link to file","get public link to file in the public bucket"
