"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 26 07:15:00 GMT 2023","Sun Mar 26 07:15:03 GMT 2023","3181","realtime","","","","","connect to realtime","When you call ""on"" table then connected realtime client should be returned"
"skipped","Sun Mar 26 07:15:08 GMT 2023","Sun Mar 26 07:15:08 GMT 2023","1","realtime","subscribe on table","","","","subscribe on table 3",""
"passed","Sun Mar 26 07:07:38 GMT 2023","Sun Mar 26 07:07:39 GMT 2023","201","home","","","","","get project settings","get project settings"
"passed","Sun Mar 26 07:13:21 GMT 2023","Sun Mar 26 07:13:25 GMT 2023","4095","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"passed","Sun Mar 26 07:04:26 GMT 2023","Sun Mar 26 07:04:27 GMT 2023","173","tables","","","","","get roles","get roles list"
"passed","Sun Mar 26 07:15:55 GMT 2023","Sun Mar 26 07:15:56 GMT 2023","1535","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Sun Mar 26 07:07:40 GMT 2023","Sun Mar 26 07:07:41 GMT 2023","894","home","","","","","supabase auth is working in project","check supabase clients works correctly"
"skipped","Sun Mar 26 07:13:47 GMT 2023","Sun Mar 26 07:13:47 GMT 2023","4","functions","","","","","set auth",""
"passed","Sun Mar 26 07:15:45 GMT 2023","Sun Mar 26 07:15:49 GMT 2023","4088","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"passed","Sun Mar 26 07:15:49 GMT 2023","Sun Mar 26 07:15:51 GMT 2023","2656","authentication","","","","","create new users by phone auth","When user sign up with phone then he should be logged in"
"skipped","Sun Mar 26 07:15:08 GMT 2023","Sun Mar 26 07:15:08 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"passed","Sun Mar 26 07:04:27 GMT 2023","Sun Mar 26 07:04:27 GMT 2023","165","tables","","","","","get publications","get publications list"
"passed","Sun Mar 26 07:12:52 GMT 2023","Sun Mar 26 07:12:53 GMT 2023","968","data","","","","","login after restore","Check if user can login after pause/restore"
"skipped","Sun Mar 26 07:13:25 GMT 2023","Sun Mar 26 07:13:25 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 2",""
"failed","Sun Mar 26 07:07:42 GMT 2023","Sun Mar 26 07:07:52 GMT 2023","10130","[gui] project","","","","","create project","create new project using gui dashboard"
"passed","Sun Mar 26 07:15:51 GMT 2023","Sun Mar 26 07:15:55 GMT 2023","3211","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Sun Mar 26 07:14:33 GMT 2023","Sun Mar 26 07:14:37 GMT 2023","3963","storage","","","","","[skip-local] copy file in bucket","copy file"
"skipped","Sun Mar 26 07:15:08 GMT 2023","Sun Mar 26 07:15:08 GMT 2023","1","realtime","subscribe on table","","","","subscribe on table 0",""
"passed","Sun Mar 26 07:14:02 GMT 2023","Sun Mar 26 07:14:06 GMT 2023","4472","storage","","","","","list buckets as admin","list buckets should return all buckets"
"skipped","Sun Mar 26 07:15:08 GMT 2023","Sun Mar 26 07:15:08 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 1",""
