"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Oct 15 16:06:15 GMT 2023","Sun Oct 15 16:06:15 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 0",""
"passed","Sun Oct 15 16:05:11 GMT 2023","Sun Oct 15 16:05:13 GMT 2023","1285","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 0","There has to be default RLS policy to not allow users to create bucket"
"passed","Sun Oct 15 16:06:10 GMT 2023","Sun Oct 15 16:06:12 GMT 2023","1214","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"skipped","Sun Oct 15 16:05:21 GMT 2023","Sun Oct 15 16:05:21 GMT 2023","0","storage","","","","","[skip-local] move file in bucket",""
"passed","Sun Oct 15 16:06:12 GMT 2023","Sun Oct 15 16:06:12 GMT 2023","816","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"passed","Sun Oct 15 16:05:18 GMT 2023","Sun Oct 15 16:05:19 GMT 2023","682","storage","","","","","upload to bucket","upload to bucket"
"passed","Sun Oct 15 16:06:30 GMT 2023","Sun Oct 15 16:06:31 GMT 2023","1042","triggers","","","","","trigger works","Insert user profile to trigger the a according trigger"
"passed","Sun Oct 15 16:06:09 GMT 2023","Sun Oct 15 16:06:10 GMT 2023","579","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Sun Oct 15 16:06:17 GMT 2023","Sun Oct 15 16:06:19 GMT 2023","1719","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"passed","Sun Oct 15 16:06:16 GMT 2023","Sun Oct 15 16:06:16 GMT 2023","515","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"skipped","Sun Oct 15 16:06:06 GMT 2023","Sun Oct 15 16:06:06 GMT 2023","0","authentication","","","","","update user should update logged in user",""
"passed","Sun Oct 15 16:05:41 GMT 2023","Sun Oct 15 16:05:51 GMT 2023","9819","realtime","","","","","remove one subscription from client","When you remove one subscription then only events from another have to be returned"
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"skipped","Sun Oct 15 16:06:15 GMT 2023","Sun Oct 15 16:06:15 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 2",""
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 1",""
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"passed","Sun Oct 15 16:05:19 GMT 2023","Sun Oct 15 16:05:20 GMT 2023","1302","storage","","","","","list files","list files in bucket"
"passed","Sun Oct 15 16:05:29 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","1860","realtime","","","","","you should get no events until subscribe","When you call ""on"" table but not subscribe then no events have to be returned"
"passed","Sun Oct 15 16:06:14 GMT 2023","Sun Oct 15 16:06:15 GMT 2023","1513","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"passed","Sun Oct 15 16:05:24 GMT 2023","Sun Oct 15 16:05:24 GMT 2023","901","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"passed","Sun Oct 15 16:06:02 GMT 2023","Sun Oct 15 16:06:02 GMT 2023","412","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"passed","Sun Oct 15 16:06:26 GMT 2023","Sun Oct 15 16:06:27 GMT 2023","1224","postgrest","","","","","update row","User can update his profile in profiles table"
"passed","Sun Oct 15 16:06:22 GMT 2023","Sun Oct 15 16:06:23 GMT 2023","1023","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Sun Oct 15 16:06:27 GMT 2023","Sun Oct 15 16:06:29 GMT 2023","1676","postgrest","","","","","delete row","User can delete his profile in profiles table"
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"passed","Sun Oct 15 16:06:10 GMT 2023","Sun Oct 15 16:06:10 GMT 2023","636","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"passed","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:41 GMT 2023","9828","realtime","","","","","unsubscribe from table","When you unsubscribe from table then no events have to be returned"
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"skipped","Sun Oct 15 16:05:29 GMT 2023","Sun Oct 15 16:05:29 GMT 2023","0","realtime","","","","","[skip-local] receive event when connected to realtime",""
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 0",""
"passed","Sun Oct 15 16:06:24 GMT 2023","Sun Oct 15 16:06:25 GMT 2023","816","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"skipped","Sun Oct 15 16:05:31 GMT 2023","Sun Oct 15 16:05:31 GMT 2023","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"passed","Sun Oct 15 16:05:24 GMT 2023","Sun Oct 15 16:05:25 GMT 2023","912","storage","","","","","update file","update file check if it will change"
"passed","Sun Oct 15 16:05:17 GMT 2023","Sun Oct 15 16:05:18 GMT 2023","885","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Sun Oct 15 16:05:16 GMT 2023","Sun Oct 15 16:05:17 GMT 2023","872","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"passed","Sun Oct 15 16:06:02 GMT 2023","Sun Oct 15 16:06:04 GMT 2023","1452","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
