"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 13 22:04:53 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","181","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"passed","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","95","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"passed","Sun Nov 13 22:04:52 GMT 2022","Sun Nov 13 22:04:52 GMT 2022","199","authentication","","","","","set session should set new auth","When user changes session then he still should be correctly logined"
"passed","Sun Nov 13 22:04:21 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","1212","realtime","","","","","you should get no events until subscribe","When you call ""on"" table but not subscribe then no events have to be returned"
"skipped","Sun Nov 13 22:04:58 GMT 2022","Sun Nov 13 22:04:58 GMT 2022","1","functions","","","","","set auth",""
"passed","Sun Nov 13 22:04:16 GMT 2022","Sun Nov 13 22:04:16 GMT 2022","124","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"passed","Sun Nov 13 22:04:18 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","70","storage","get signed link to file","","","","get signed link to file 0","get signed link to file in the bucket"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Sun Nov 13 22:04:18 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","0","storage","","","","","[skip-local] move file in bucket",""
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 0",""
"passed","Sun Nov 13 22:04:56 GMT 2022","Sun Nov 13 22:04:56 GMT 2022","216","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"passed","Sun Nov 13 22:04:17 GMT 2022","Sun Nov 13 22:04:17 GMT 2022","52","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Sun Nov 13 22:04:52 GMT 2022","Sun Nov 13 22:04:52 GMT 2022","280","authentication","","","","","on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 2",""
"passed","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","278","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"passed","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","96","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 0",""
"skipped","Sun Nov 13 22:04:52 GMT 2022","Sun Nov 13 22:04:52 GMT 2022","0","authentication","","","","","update user should update logged in user",""
"passed","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","184","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"passed","Sun Nov 13 22:04:17 GMT 2022","Sun Nov 13 22:04:17 GMT 2022","41","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Sun Nov 13 22:04:16 GMT 2022","Sun Nov 13 22:04:17 GMT 2022","297","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 0","There has to be default RLS policy to not allow users to create bucket"
"passed","Sun Nov 13 22:04:57 GMT 2022","Sun Nov 13 22:04:57 GMT 2022","200","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"passed","Sun Nov 13 22:04:18 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","55","storage","","","","","get public link to private file","get public link to file in the private bucket"
"passed","Sun Nov 13 22:04:17 GMT 2022","Sun Nov 13 22:04:17 GMT 2022","85","storage","","","","","upload to bucket","upload to bucket"
"skipped","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","0","auth_admin","get url for provider","","","","get url for provider 0",""
"passed","Sun Nov 13 22:04:17 GMT 2022","Sun Nov 13 22:04:17 GMT 2022","83","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Sun Nov 13 22:04:17 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","182","storage","","","","","list files","list files in bucket"
"passed","Sun Nov 13 22:04:51 GMT 2022","Sun Nov 13 22:04:51 GMT 2022","207","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"passed","Sun Nov 13 22:04:18 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","62","storage","","","","","download file from bucket","download file"
"passed","Sun Nov 13 22:04:18 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","73","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"passed","Sun Nov 13 22:04:17 GMT 2022","Sun Nov 13 22:04:17 GMT 2022","55","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"skipped","Sun Nov 13 22:04:21 GMT 2022","Sun Nov 13 22:04:21 GMT 2022","1","realtime","","","","","[skip-local] receive event when connected to realtime",""
"passed","Sun Nov 13 22:04:51 GMT 2022","Sun Nov 13 22:04:52 GMT 2022","186","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Sun Nov 13 22:04:51 GMT 2022","Sun Nov 13 22:04:51 GMT 2022","119","authentication","","","","","create new users by phone auth","When user sign up with phone then he should be logged in"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 1",""
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"passed","Sun Nov 13 22:04:31 GMT 2022","Sun Nov 13 22:04:41 GMT 2022","9201","realtime","","","","","remove one subscription from client","When you remove one subscription then only events from another have to be returned"
"passed","Sun Nov 13 22:04:53 GMT 2022","Sun Nov 13 22:04:53 GMT 2022","10","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"passed","Sun Nov 13 22:04:51 GMT 2022","Sun Nov 13 22:04:51 GMT 2022","301","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"passed","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:31 GMT 2022","9202","realtime","","","","","unsubscribe from table","When you unsubscribe from table then no events have to be returned"
"passed","Sun Nov 13 22:04:56 GMT 2022","Sun Nov 13 22:04:56 GMT 2022","232","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"passed","Sun Nov 13 22:04:18 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","80","storage","","","","","update file","update file check if it will change"
"passed","Sun Nov 13 22:04:19 GMT 2022","Sun Nov 13 22:04:21 GMT 2022","1301","realtime","","","","","connect to realtime","When you call ""on"" table then connected realtime client should be returned"
"passed","Sun Nov 13 22:04:53 GMT 2022","Sun Nov 13 22:04:53 GMT 2022","254","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Sun Nov 13 22:04:56 GMT 2022","Sun Nov 13 22:04:56 GMT 2022","210","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:55 GMT 2022","107","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"passed","Sun Nov 13 22:04:16 GMT 2022","Sun Nov 13 22:04:16 GMT 2022","62","storage","create bucket","","","","create bucket 1","When you create public bucket then it has to be available"
"passed","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","178","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"passed","Sun Nov 13 22:04:51 GMT 2022","Sun Nov 13 22:04:51 GMT 2022","214","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"passed","Sun Nov 13 22:04:57 GMT 2022","Sun Nov 13 22:04:58 GMT 2022","200","postgrest","","","","","delete row","User can delete his profile in profiles table"
"passed","Sun Nov 13 22:04:41 GMT 2022","Sun Nov 13 22:04:50 GMT 2022","9193","realtime","","","","","remove all subscriptions from client","When you remove all subscription then no events have to be returned"
"passed","Sun Nov 13 22:04:17 GMT 2022","Sun Nov 13 22:04:17 GMT 2022","61","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","182","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"skipped","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","0","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Sun Nov 13 22:04:53 GMT 2022","Sun Nov 13 22:04:53 GMT 2022","183","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Sun Nov 13 22:04:17 GMT 2022","Sun Nov 13 22:04:17 GMT 2022","280","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 0",""
"passed","Sun Nov 13 22:04:57 GMT 2022","Sun Nov 13 22:04:57 GMT 2022","208","postgrest","","","","","select row","User can select his profile from profiles table"
"passed","Sun Nov 13 22:04:55 GMT 2022","Sun Nov 13 22:04:55 GMT 2022","273","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 1",""
"passed","Sun Nov 13 22:04:57 GMT 2022","Sun Nov 13 22:04:57 GMT 2022","202","postgrest","","","","","update row","User can update his profile in profiles table"
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","","","","","subscribe from 2 clients",""
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"skipped","Sun Nov 13 22:04:18 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","1","storage","","","","","[skip-local] copy file in bucket",""
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Sun Nov 13 22:04:54 GMT 2022","Sun Nov 13 22:04:54 GMT 2022","0","auth_admin","get url for provider","","","","get url for provider 2",""
"skipped","Sun Nov 13 22:04:22 GMT 2022","Sun Nov 13 22:04:22 GMT 2022","1","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"passed","Sun Nov 13 22:04:18 GMT 2022","Sun Nov 13 22:04:18 GMT 2022","69","storage","","","","","get public link to file","get public link to file in the public bucket"
