"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 09 20:13:00 GMT 2023","Tue May 09 20:13:03 GMT 2023","3641","storage","","","","","list files","list files in bucket"
"skipped","Tue May 09 20:12:29 GMT 2023","Tue May 09 20:12:29 GMT 2023","8","functions","","","","","set auth",""
"passed","Tue May 09 20:13:47 GMT 2023","Tue May 09 20:13:49 GMT 2023","1827","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Tue May 09 20:12:11 GMT 2023","Tue May 09 20:12:15 GMT 2023","3801","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"passed","Tue May 09 20:13:35 GMT 2023","Tue May 09 20:13:37 GMT 2023","2168","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"skipped","Tue May 09 20:12:19 GMT 2023","Tue May 09 20:12:19 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Tue May 09 20:13:29 GMT 2023","Tue May 09 20:13:32 GMT 2023","2778","storage","","","","","update file","update file check if it will change"
"passed","Tue May 09 20:03:47 GMT 2023","Tue May 09 20:03:55 GMT 2023","8784","sql","","","","","create content","create new sql query in editor"
"skipped","Tue May 09 20:13:49 GMT 2023","Tue May 09 20:13:49 GMT 2023","1","authentication","","","","","update user should update logged in user",""
"passed","Tue May 09 20:13:37 GMT 2023","Tue May 09 20:13:42 GMT 2023","4605","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"failed","Tue May 09 20:05:08 GMT 2023","Tue May 09 20:05:10 GMT 2023","1418","storage","","","","","create storage bucket","create new storage bucket via API"
"skipped","Tue May 09 20:12:19 GMT 2023","Tue May 09 20:12:19 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 2",""
"passed","Tue May 09 20:12:04 GMT 2023","Tue May 09 20:12:06 GMT 2023","1315","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
