"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Nov 01 20:04:35 GMT 2023","Wed Nov 01 20:04:35 GMT 2023","5","[gui] support forms","","","","","[skip-stage] new ticket from project",""
"skipped","Wed Nov 01 20:14:03 GMT 2023","Wed Nov 01 20:14:03 GMT 2023","1","authentication","","","","","create new users by phone auth",""
"passed","Wed Nov 01 20:12:22 GMT 2023","Wed Nov 01 20:12:27 GMT 2023","4858","storage","","","","","delete bucket","get bucket should return bucket info"
"skipped","Wed Nov 01 20:05:40 GMT 2023","Wed Nov 01 20:05:40 GMT 2023","5","users","","","","","[skip-stage] invite user",""
"passed","Wed Nov 01 20:04:39 GMT 2023","Wed Nov 01 20:04:49 GMT 2023","9595","sql","","","","","create content","create new sql query in editor"
"passed","Wed Nov 01 20:13:32 GMT 2023","Wed Nov 01 20:13:36 GMT 2023","3757","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"skipped","Wed Nov 01 20:13:41 GMT 2023","Wed Nov 01 20:13:41 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 2",""
"passed","Wed Nov 01 20:12:57 GMT 2023","Wed Nov 01 20:13:00 GMT 2023","3750","storage","","","","","get public link to private file","get public link to file in the private bucket"
"skipped","Wed Nov 01 20:14:09 GMT 2023","Wed Nov 01 20:14:09 GMT 2023","0","authentication","","","","","update user should update logged in user",""
"passed","Wed Nov 01 20:11:57 GMT 2023","Wed Nov 01 20:12:01 GMT 2023","4665","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 0","There has to be default RLS policy to not allow users to create bucket"
"passed","Wed Nov 01 20:13:29 GMT 2023","Wed Nov 01 20:13:32 GMT 2023","3171","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"passed","Wed Nov 01 20:14:29 GMT 2023","Wed Nov 01 20:14:33 GMT 2023","3955","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"passed","Wed Nov 01 20:12:52 GMT 2023","Wed Nov 01 20:12:57 GMT 2023","4834","storage","","","","","get public link to file","get public link to file in the public bucket"
"skipped","Wed Nov 01 20:13:41 GMT 2023","Wed Nov 01 20:13:41 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Wed Nov 01 20:04:52 GMT 2023","Wed Nov 01 20:04:53 GMT 2023","826","home","","","","","get organizations","get organizations list"
"passed","Wed Nov 01 20:11:34 GMT 2023","Wed Nov 01 20:11:36 GMT 2023","2268","data","","","","","storage data restored","Check if storage data is restored after pause/resume"
"skipped","Wed Nov 01 20:04:35 GMT 2023","Wed Nov 01 20:04:35 GMT 2023","0","[gui] support forms","","","","","contact enterprise sales",""
"passed","Wed Nov 01 20:14:36 GMT 2023","Wed Nov 01 20:14:39 GMT 2023","3336","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Wed Nov 01 20:04:13 GMT 2023","Wed Nov 01 20:04:27 GMT 2023","14509","tables","","","","","add table","create table via dashboard API"
