"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 15 02:28:56 GMT 2023","Wed Nov 15 02:28:59 GMT 2023","2562","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"skipped","Wed Nov 15 02:25:18 GMT 2023","Wed Nov 15 02:25:18 GMT 2023","1","triggers","","","","","triggers work only once after pause/resume",""
"failed","Wed Nov 15 02:14:48 GMT 2023","Wed Nov 15 02:15:26 GMT 2023","37969","[gui] support forms","","","","","[skip-stage] new ticket from project","create support request from project page"
"passed","Wed Nov 15 02:25:25 GMT 2023","Wed Nov 15 02:25:26 GMT 2023","1110","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Wed Nov 15 02:14:59 GMT 2023","Wed Nov 15 02:15:00 GMT 2023","641","tables","","","","","get triggers","get triggers list"
"passed","Wed Nov 15 02:27:06 GMT 2023","Wed Nov 15 02:27:11 GMT 2023","4622","storage","","","","","download file from bucket","download file"
"skipped","Wed Nov 15 02:28:00 GMT 2023","Wed Nov 15 02:28:00 GMT 2023","0","realtime","","","","","[skip-local] receive event when connected to realtime",""
"passed","Wed Nov 15 02:15:00 GMT 2023","Wed Nov 15 02:15:00 GMT 2023","663","tables","","","","","get extensions","get extensions list"
"passed","Wed Nov 15 02:26:36 GMT 2023","Wed Nov 15 02:26:42 GMT 2023","6074","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Wed Nov 15 02:26:08 GMT 2023","Wed Nov 15 02:26:14 GMT 2023","5689","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"passed","Wed Nov 15 02:26:50 GMT 2023","Wed Nov 15 02:26:55 GMT 2023","4870","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Wed Nov 15 02:26:02 GMT 2023","Wed Nov 15 02:26:08 GMT 2023","5904","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"skipped","Wed Nov 15 02:25:48 GMT 2023","Wed Nov 15 02:25:48 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 1",""
"skipped","Wed Nov 15 02:28:07 GMT 2023","Wed Nov 15 02:28:07 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"passed","Wed Nov 15 02:27:11 GMT 2023","Wed Nov 15 02:27:18 GMT 2023","6687","storage","","","","","[skip-local] move file in bucket","move file"
"skipped","Wed Nov 15 02:28:07 GMT 2023","Wed Nov 15 02:28:07 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"passed","Wed Nov 15 02:28:31 GMT 2023","Wed Nov 15 02:28:43 GMT 2023","12035","realtime","","","","","remove all subscriptions from client","When you remove all subscription then no events have to be returned"
"skipped","Wed Nov 15 02:28:07 GMT 2023","Wed Nov 15 02:28:07 GMT 2023","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"passed","Wed Nov 15 02:29:10 GMT 2023","Wed Nov 15 02:29:13 GMT 2023","2656","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"passed","Wed Nov 15 02:28:44 GMT 2023","Wed Nov 15 02:28:46 GMT 2023","2663","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"skipped","Wed Nov 15 02:28:07 GMT 2023","Wed Nov 15 02:28:07 GMT 2023","1","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Wed Nov 15 02:15:13 GMT 2023","Wed Nov 15 02:15:13 GMT 2023","3","storage","","","","","create storage bucket",""
"passed","Wed Nov 15 02:25:19 GMT 2023","Wed Nov 15 02:25:20 GMT 2023","959","data","","","","","procedures data restored","Check if procedure is restored after pause/resume"
"skipped","Wed Nov 15 02:25:48 GMT 2023","Wed Nov 15 02:25:48 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 0",""
