"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 26 22:05:41 GMT 2023","Wed Apr 26 22:05:43 GMT 2023","1470","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"passed","Wed Apr 26 22:04:58 GMT 2023","Wed Apr 26 22:04:59 GMT 2023","1274","storage","","","","","list files","list files in bucket"
"skipped","Wed Apr 26 22:05:00 GMT 2023","Wed Apr 26 22:05:00 GMT 2023","0","storage","","","","","[skip-local] copy file in bucket",""
"passed","Wed Apr 26 22:06:01 GMT 2023","Wed Apr 26 22:06:02 GMT 2023","1033","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"passed","Wed Apr 26 22:06:02 GMT 2023","Wed Apr 26 22:06:03 GMT 2023","1020","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:19 GMT 2023","9823","realtime","","","","","unsubscribe from table","When you unsubscribe from table then no events have to be returned"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"passed","Wed Apr 26 22:05:01 GMT 2023","Wed Apr 26 22:05:01 GMT 2023","670","storage","","","","","get public link to private file","get public link to file in the private bucket"
"passed","Wed Apr 26 22:05:56 GMT 2023","Wed Apr 26 22:05:57 GMT 2023","1140","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"passed","Wed Apr 26 22:06:00 GMT 2023","Wed Apr 26 22:06:01 GMT 2023","1063","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"passed","Wed Apr 26 22:06:07 GMT 2023","Wed Apr 26 22:06:08 GMT 2023","1634","postgrest","","","","","delete row","User can delete his profile in profiles table"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 1",""
"passed","Wed Apr 26 22:05:01 GMT 2023","Wed Apr 26 22:05:02 GMT 2023","885","storage","get signed link to file","","","","get signed link to file 0","get signed link to file in the bucket"
"passed","Wed Apr 26 22:05:52 GMT 2023","Wed Apr 26 22:05:52 GMT 2023","792","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 0",""
"passed","Wed Apr 26 22:05:50 GMT 2023","Wed Apr 26 22:05:50 GMT 2023","629","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"passed","Wed Apr 26 22:04:55 GMT 2023","Wed Apr 26 22:04:55 GMT 2023","870","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 3",""
"passed","Wed Apr 26 22:05:05 GMT 2023","Wed Apr 26 22:05:07 GMT 2023","1739","realtime","","","","","connect to realtime","When you call ""on"" table then connected realtime client should be returned"
"passed","Wed Apr 26 22:05:44 GMT 2023","Wed Apr 26 22:05:45 GMT 2023","1234","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Wed Apr 26 22:05:55 GMT 2023","Wed Apr 26 22:05:56 GMT 2023","534","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 0",""
"passed","Wed Apr 26 22:04:56 GMT 2023","Wed Apr 26 22:04:57 GMT 2023","883","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Wed Apr 26 22:04:57 GMT 2023","Wed Apr 26 22:04:58 GMT 2023","677","storage","","","","","upload to bucket","upload to bucket"
"passed","Wed Apr 26 22:05:03 GMT 2023","Wed Apr 26 22:05:04 GMT 2023","892","storage","","","","","update file","update file check if it will change"
"skipped","Wed Apr 26 22:06:09 GMT 2023","Wed Apr 26 22:06:09 GMT 2023","2","functions","","","","","set auth",""
"passed","Wed Apr 26 22:05:45 GMT 2023","Wed Apr 26 22:05:46 GMT 2023","805","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"passed","Wed Apr 26 22:05:49 GMT 2023","Wed Apr 26 22:05:50 GMT 2023","583","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","","","","","subscribe from 2 clients",""
"passed","Wed Apr 26 22:04:50 GMT 2023","Wed Apr 26 22:04:50 GMT 2023","453","storage","create bucket","","","","create bucket 1","When you create public bucket then it has to be available"
"skipped","Wed Apr 26 22:05:55 GMT 2023","Wed Apr 26 22:05:55 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 0",""
"passed","Wed Apr 26 22:06:05 GMT 2023","Wed Apr 26 22:06:06 GMT 2023","1007","postgrest","","","","","select row","User can select his profile from profiles table"
"passed","Wed Apr 26 22:05:46 GMT 2023","Wed Apr 26 22:05:47 GMT 2023","1014","authentication","","","","","set session should set new auth","When user changes session then he still should be correctly logined"
"passed","Wed Apr 26 22:05:09 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","588","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"passed","Wed Apr 26 22:04:50 GMT 2023","Wed Apr 26 22:04:52 GMT 2023","1273","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 0","There has to be default RLS policy to not allow users to create bucket"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"passed","Wed Apr 26 22:04:53 GMT 2023","Wed Apr 26 22:04:54 GMT 2023","1097","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Wed Apr 26 22:05:07 GMT 2023","Wed Apr 26 22:05:09 GMT 2023","1834","realtime","","","","","you should get no events until subscribe","When you call ""on"" table but not subscribe then no events have to be returned"
"passed","Wed Apr 26 22:05:19 GMT 2023","Wed Apr 26 22:05:29 GMT 2023","9812","realtime","","","","","remove one subscription from client","When you remove one subscription then only events from another have to be returned"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","1","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"passed","Wed Apr 26 22:05:47 GMT 2023","Wed Apr 26 22:05:48 GMT 2023","1089","authentication","","","","","[skip-stage] on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"passed","Wed Apr 26 22:05:50 GMT 2023","Wed Apr 26 22:05:52 GMT 2023","1222","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"skipped","Wed Apr 26 22:05:55 GMT 2023","Wed Apr 26 22:05:55 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 2",""
"skipped","Wed Apr 26 22:05:46 GMT 2023","Wed Apr 26 22:05:46 GMT 2023","0","authentication","","","","","update user should update logged in user",""
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"passed","Wed Apr 26 22:05:02 GMT 2023","Wed Apr 26 22:05:03 GMT 2023","886","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"skipped","Wed Apr 26 22:05:55 GMT 2023","Wed Apr 26 22:05:55 GMT 2023","0","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Wed Apr 26 22:05:52 GMT 2023","Wed Apr 26 22:05:54 GMT 2023","1210","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"passed","Wed Apr 26 22:05:00 GMT 2023","Wed Apr 26 22:05:01 GMT 2023","680","storage","","","","","get public link to file","get public link to file in the public bucket"
"passed","Wed Apr 26 22:06:10 GMT 2023","Wed Apr 26 22:06:11 GMT 2023","1020","triggers","","","","","trigger works","Insert user profile to trigger the a according trigger"
"passed","Wed Apr 26 22:04:49 GMT 2023","Wed Apr 26 22:04:50 GMT 2023","517","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table","","","","subscribe on table 2",""
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 0",""
"skipped","Wed Apr 26 22:05:07 GMT 2023","Wed Apr 26 22:05:07 GMT 2023","1","realtime","","","","","[skip-local] receive event when connected to realtime",""
"passed","Wed Apr 26 22:05:56 GMT 2023","Wed Apr 26 22:05:56 GMT 2023","509","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"passed","Wed Apr 26 22:05:43 GMT 2023","Wed Apr 26 22:05:44 GMT 2023","937","authentication","","","","","create new users by phone auth","When user sign up with phone then he should be logged in"
"passed","Wed Apr 26 22:05:29 GMT 2023","Wed Apr 26 22:05:39 GMT 2023","9830","realtime","","","","","remove all subscriptions from client","When you remove all subscription then no events have to be returned"
"passed","Wed Apr 26 22:05:54 GMT 2023","Wed Apr 26 22:05:55 GMT 2023","1504","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"passed","Wed Apr 26 22:06:04 GMT 2023","Wed Apr 26 22:06:05 GMT 2023","800","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"passed","Wed Apr 26 22:04:52 GMT 2023","Wed Apr 26 22:04:53 GMT 2023","1262","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"passed","Wed Apr 26 22:06:06 GMT 2023","Wed Apr 26 22:06:07 GMT 2023","1231","postgrest","","","","","update row","User can update his profile in profiles table"
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 1",""
"skipped","Wed Apr 26 22:05:10 GMT 2023","Wed Apr 26 22:05:10 GMT 2023","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"passed","Wed Apr 26 22:04:54 GMT 2023","Wed Apr 26 22:04:55 GMT 2023","655","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Wed Apr 26 22:05:49 GMT 2023","Wed Apr 26 22:05:49 GMT 2023","373","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Wed Apr 26 22:05:57 GMT 2023","Wed Apr 26 22:05:59 GMT 2023","1712","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"passed","Wed Apr 26 22:04:55 GMT 2023","Wed Apr 26 22:04:56 GMT 2023","875","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Wed Apr 26 22:05:41 GMT 2023","Wed Apr 26 22:05:41 GMT 2023","335","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"skipped","Wed Apr 26 22:05:00 GMT 2023","Wed Apr 26 22:05:00 GMT 2023","0","storage","","","","","[skip-local] move file in bucket",""
"passed","Wed Apr 26 22:04:59 GMT 2023","Wed Apr 26 22:05:00 GMT 2023","884","storage","","","","","download file from bucket","download file"
