"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"passed","Thu Dec 01 22:35:38 GMT 2022","Thu Dec 01 22:35:38 GMT 2022","340","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","","","","","subscribe from 2 clients",""
"passed","Thu Dec 01 22:35:36 GMT 2022","Thu Dec 01 22:35:36 GMT 2022","111","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"passed","Thu Dec 01 22:35:36 GMT 2022","Thu Dec 01 22:35:37 GMT 2022","226","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"passed","Thu Dec 01 22:35:38 GMT 2022","Thu Dec 01 22:35:38 GMT 2022","126","auth_admin","","","","","update user should work","When you update user then this user has to be updated"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"passed","Thu Dec 01 22:35:37 GMT 2022","Thu Dec 01 22:35:37 GMT 2022","224","auth_admin","","","","","list users with service key","When you list users then you should get all users"
"passed","Thu Dec 01 22:35:33 GMT 2022","Thu Dec 01 22:35:33 GMT 2022","174","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"passed","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","205","realtime","","","","","get supabase client subscriptions","When you create 2 subs (1 subscribed and 1 not yet) then both should be returned on get subs"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on table","","","","subscribe on table 3",""
"passed","Thu Dec 01 22:35:33 GMT 2022","Thu Dec 01 22:35:34 GMT 2022","300","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"passed","Thu Dec 01 22:35:40 GMT 2022","Thu Dec 01 22:35:40 GMT 2022","276","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"passed","Thu Dec 01 22:35:22 GMT 2022","Thu Dec 01 22:35:31 GMT 2022","9244","realtime","","","","","remove all subscriptions from client","When you remove all subscription then no events have to be returned"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"passed","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:12 GMT 2022","9285","realtime","","","","","unsubscribe from table","When you unsubscribe from table then no events have to be returned"
"passed","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","136","storage","get signed link to file","","","","get signed link to file 0","get signed link to file in the bucket"
"passed","Thu Dec 01 22:35:37 GMT 2022","Thu Dec 01 22:35:38 GMT 2022","121","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"passed","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","83","storage","","","","","get public link to private file","get public link to file in the private bucket"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"passed","Thu Dec 01 22:34:57 GMT 2022","Thu Dec 01 22:34:57 GMT 2022","108","storage","","","","","list buckets as admin","list buckets should return all buckets"
"skipped","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","0","storage","","","","","[skip-local] copy file in bucket",""
"passed","Thu Dec 01 22:35:02 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1246","realtime","","","","","you should get no events until subscribe","When you call ""on"" table but not subscribe then no events have to be returned"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 0",""
"passed","Thu Dec 01 22:35:40 GMT 2022","Thu Dec 01 22:35:40 GMT 2022","260","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Thu Dec 01 22:35:42 GMT 2022","Thu Dec 01 22:35:42 GMT 2022","252","postgrest","","","","","select row","User can select his profile from profiles table"
"passed","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","101","storage","","","","","get public link to file","get public link to file in the public bucket"
"passed","Thu Dec 01 22:35:34 GMT 2022","Thu Dec 01 22:35:34 GMT 2022","166","authentication","","","","","create new users by phone auth","When user sign up with phone then he should be logged in"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 1",""
"passed","Thu Dec 01 22:35:37 GMT 2022","Thu Dec 01 22:35:37 GMT 2022","236","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"passed","Thu Dec 01 22:34:57 GMT 2022","Thu Dec 01 22:34:57 GMT 2022","77","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Thu Dec 01 22:34:56 GMT 2022","Thu Dec 01 22:34:56 GMT 2022","403","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"passed","Thu Dec 01 22:35:34 GMT 2022","Thu Dec 01 22:35:35 GMT 2022","259","authentication","","","","","set session should set new auth","When user changes session then he still should be correctly logined"
"skipped","Thu Dec 01 22:35:37 GMT 2022","Thu Dec 01 22:35:37 GMT 2022","0","auth_admin","get url for provider","","","","get url for provider 1",""
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"passed","Thu Dec 01 22:35:35 GMT 2022","Thu Dec 01 22:35:35 GMT 2022","349","authentication","","","","","[skip-stage] on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 0",""
"skipped","Thu Dec 01 22:35:37 GMT 2022","Thu Dec 01 22:35:37 GMT 2022","1","auth_admin","get url for provider","","","","get url for provider 0",""
"passed","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","82","storage","","","","","download file from bucket","download file"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"passed","Thu Dec 01 22:34:56 GMT 2022","Thu Dec 01 22:34:57 GMT 2022","90","storage","create bucket","","","","create bucket 1","When you create public bucket then it has to be available"
"passed","Thu Dec 01 22:35:38 GMT 2022","Thu Dec 01 22:35:38 GMT 2022","153","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"passed","Thu Dec 01 22:35:12 GMT 2022","Thu Dec 01 22:35:22 GMT 2022","9238","realtime","","","","","remove one subscription from client","When you remove one subscription then only events from another have to be returned"
"passed","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","101","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"passed","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","285","storage","","","","","list files","list files in bucket"
"passed","Thu Dec 01 22:34:57 GMT 2022","Thu Dec 01 22:34:57 GMT 2022","242","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on table","","","","subscribe on table 1",""
"passed","Thu Dec 01 22:35:34 GMT 2022","Thu Dec 01 22:35:34 GMT 2022","293","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"skipped","Thu Dec 01 22:35:43 GMT 2022","Thu Dec 01 22:35:43 GMT 2022","2","functions","","","","","set auth",""
"skipped","Thu Dec 01 22:35:37 GMT 2022","Thu Dec 01 22:35:37 GMT 2022","0","auth_admin","get url for provider","","","","get url for provider 2",""
"passed","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","105","storage","","","","","update file","update file check if it will change"
"passed","Thu Dec 01 22:35:42 GMT 2022","Thu Dec 01 22:35:42 GMT 2022","255","postgrest","","","","","delete row","User can delete his profile in profiles table"
"passed","Thu Dec 01 22:35:36 GMT 2022","Thu Dec 01 22:35:36 GMT 2022","221","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Thu Dec 01 22:35:37 GMT 2022","Thu Dec 01 22:35:37 GMT 2022","325","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"passed","Thu Dec 01 22:35:34 GMT 2022","Thu Dec 01 22:35:34 GMT 2022","239","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Thu Dec 01 22:34:57 GMT 2022","Thu Dec 01 22:34:57 GMT 2022","60","storage","","","","","get bucket","get bucket should return bucket info"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"skipped","Thu Dec 01 22:35:34 GMT 2022","Thu Dec 01 22:35:34 GMT 2022","1","authentication","","","","","update user should update logged in user",""
"skipped","Thu Dec 01 22:35:02 GMT 2022","Thu Dec 01 22:35:02 GMT 2022","0","realtime","","","","","[skip-local] receive event when connected to realtime",""
"passed","Thu Dec 01 22:34:57 GMT 2022","Thu Dec 01 22:34:57 GMT 2022","81","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Thu Dec 01 22:35:42 GMT 2022","Thu Dec 01 22:35:42 GMT 2022","258","postgrest","","","","","update row","User can update his profile in profiles table"
"passed","Thu Dec 01 22:35:40 GMT 2022","Thu Dec 01 22:35:40 GMT 2022","316","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 0",""
"passed","Thu Dec 01 22:35:36 GMT 2022","Thu Dec 01 22:35:36 GMT 2022","15","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 2",""
"passed","Thu Dec 01 22:34:57 GMT 2022","Thu Dec 01 22:34:57 GMT 2022","79","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"passed","Thu Dec 01 22:34:57 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","88","storage","","","","","upload to bucket","upload to bucket"
"passed","Thu Dec 01 22:35:00 GMT 2022","Thu Dec 01 22:35:02 GMT 2022","1372","realtime","","","","","connect to realtime","When you call ""on"" table then connected realtime client should be returned"
"skipped","Thu Dec 01 22:34:58 GMT 2022","Thu Dec 01 22:34:58 GMT 2022","0","storage","","","","","[skip-local] move file in bucket",""
"passed","Thu Dec 01 22:35:41 GMT 2022","Thu Dec 01 22:35:42 GMT 2022","258","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"passed","Thu Dec 01 22:34:57 GMT 2022","Thu Dec 01 22:34:57 GMT 2022","290","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 0","There has to be default RLS policy to not allow users to create bucket"
"skipped","Thu Dec 01 22:35:03 GMT 2022","Thu Dec 01 22:35:03 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
