"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Sep 29 02:15:04 GMT 2023","Fri Sep 29 02:15:04 GMT 2023","5","storage","","","","","create storage bucket",""
"passed","Fri Sep 29 02:13:06 GMT 2023","Fri Sep 29 02:13:10 GMT 2023","4514","home","","","","","supabase auth is working in project","check supabase clients works correctly"
"passed","Fri Sep 29 02:12:46 GMT 2023","Fri Sep 29 02:12:48 GMT 2023","1390","tables","","","","","get publications","get publications list"
"passed","Fri Sep 29 02:19:44 GMT 2023","Fri Sep 29 02:19:45 GMT 2023","967","data","","","","","procedures data restored","Check if procedure is restored after pause/resume"
"passed","Fri Sep 29 02:20:34 GMT 2023","Fri Sep 29 02:20:38 GMT 2023","3145","storage","","","","","upload to bucket","upload to bucket"
"passed","Fri Sep 29 02:20:03 GMT 2023","Fri Sep 29 02:20:08 GMT 2023","5067","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 0","There has to be default RLS policy to not allow users to create bucket"
"skipped","Fri Sep 29 02:19:50 GMT 2023","Fri Sep 29 02:19:50 GMT 2023","1","triggers","","","","","triggers work only once after pause/resume",""
"skipped","Fri Sep 29 02:22:16 GMT 2023","Fri Sep 29 02:22:16 GMT 2023","0","authentication","","","","","[skip-stage] on auth state changed should return events",""
"passed","Fri Sep 29 02:21:38 GMT 2023","Fri Sep 29 02:21:43 GMT 2023","4441","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"passed","Fri Sep 29 02:21:03 GMT 2023","Fri Sep 29 02:21:07 GMT 2023","3799","storage","","","","","get public link to private file","get public link to file in the private bucket"
"skipped","Fri Sep 29 02:12:50 GMT 2023","Fri Sep 29 02:12:50 GMT 2023","4","[gui] support forms","","","","","[skip-stage] new ticket from project",""
"passed","Fri Sep 29 02:20:54 GMT 2023","Fri Sep 29 02:20:59 GMT 2023","5054","storage","","","","","[skip-local] copy file in bucket","copy file"
"passed","Fri Sep 29 02:22:39 GMT 2023","Fri Sep 29 02:22:42 GMT 2023","3266","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Fri Sep 29 02:22:44 GMT 2023","Fri Sep 29 02:22:47 GMT 2023","3108","triggers","","","","","trigger works","Insert user profile to trigger the a according trigger"
"passed","Fri Sep 29 02:22:12 GMT 2023","Fri Sep 29 02:22:14 GMT 2023","1693","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Fri Sep 29 02:22:36 GMT 2023","Fri Sep 29 02:22:39 GMT 2023","3353","rpc","","","","","call rpc method that has params","When you call rpc, params should be passed properly"
"passed","Fri Sep 29 02:12:24 GMT 2023","Fri Sep 29 02:12:26 GMT 2023","2005","tables","","","","","get tables","get tables list"
"skipped","Fri Sep 29 02:21:48 GMT 2023","Fri Sep 29 02:21:48 GMT 2023","1","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Fri Sep 29 02:15:07 GMT 2023","Fri Sep 29 02:15:08 GMT 2023","1117","settings","","","","","get postgrest settings","get api service (postgrest) settings list"
"passed","Fri Sep 29 02:20:12 GMT 2023","Fri Sep 29 02:20:18 GMT 2023","5454","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Fri Sep 29 02:21:51 GMT 2023","Fri Sep 29 02:21:55 GMT 2023","4323","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"passed","Fri Sep 29 02:19:39 GMT 2023","Fri Sep 29 02:19:41 GMT 2023","2046","data","","","","","profile data restored","Check if data is restored after pause/resume"
"passed","Fri Sep 29 02:21:12 GMT 2023","Fri Sep 29 02:21:16 GMT 2023","4256","storage","get signed link to file","","","","get signed link to file 1","get signed link to file in the bucket"
"passed","Fri Sep 29 02:20:21 GMT 2023","Fri Sep 29 02:20:26 GMT 2023","4229","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"passed","Fri Sep 29 02:13:02 GMT 2023","Fri Sep 29 02:13:03 GMT 2023","1593","home","","","","","get projects","get projects list"
"passed","Fri Sep 29 02:20:38 GMT 2023","Fri Sep 29 02:20:43 GMT 2023","5518","storage","","","","","list files","list files in bucket"
"passed","Fri Sep 29 02:21:28 GMT 2023","Fri Sep 29 02:21:30 GMT 2023","2865","auth_admin","","","","","admin create user with anon key should fail","When you try to create user with anon key then you should get error"
"passed","Fri Sep 29 02:12:42 GMT 2023","Fri Sep 29 02:12:44 GMT 2023","1258","tables","","","","","get roles","get roles list"
"passed","Fri Sep 29 02:22:32 GMT 2023","Fri Sep 29 02:22:36 GMT 2023","3921","rpc","","","","","call rpc and get result","When you call rpc then you are able to receive its result"
"passed","Fri Sep 29 02:22:08 GMT 2023","Fri Sep 29 02:22:12 GMT 2023","4083","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"skipped","Fri Sep 29 02:22:08 GMT 2023","Fri Sep 29 02:22:08 GMT 2023","0","authentication","","","","","create new users by phone auth",""
"passed","Fri Sep 29 02:19:38 GMT 2023","Fri Sep 29 02:19:39 GMT 2023","1126","data","","","","","login after restore","Check if user can login after pause/restore"
"passed","Fri Sep 29 02:12:52 GMT 2023","Fri Sep 29 02:13:01 GMT 2023","8458","sql","","","","","create content","create new sql query in editor"
"skipped","Fri Sep 29 02:22:14 GMT 2023","Fri Sep 29 02:22:14 GMT 2023","1","authentication","","","","","update user should update logged in user",""
"passed","Fri Sep 29 02:20:30 GMT 2023","Fri Sep 29 02:20:34 GMT 2023","4613","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Fri Sep 29 02:15:01 GMT 2023","Fri Sep 29 02:15:02 GMT 2023","1194","api","","","","","get api service","get api service and project info"
"passed","Fri Sep 29 02:21:25 GMT 2023","Fri Sep 29 02:21:28 GMT 2023","2099","auth_admin","","","","","user created by admin can login","When you create user then he can sign in"
"passed","Fri Sep 29 02:20:18 GMT 2023","Fri Sep 29 02:20:21 GMT 2023","3544","storage","","","","","get bucket","get bucket should return bucket info"
"passed","Fri Sep 29 02:19:41 GMT 2023","Fri Sep 29 02:19:44 GMT 2023","2559","data","","","","","storage data restored","Check if storage data is restored after pause/resume"
"passed","Fri Sep 29 02:13:12 GMT 2023","Fri Sep 29 02:14:58 GMT 2023","106505","[gui] project","","","","","create project","create new project using gui dashboard"
"passed","Fri Sep 29 02:19:57 GMT 2023","Fri Sep 29 02:20:00 GMT 2023","3453","storage","create bucket","","","","create bucket 0","When you create public bucket then it has to be available"
"passed","Fri Sep 29 02:22:04 GMT 2023","Fri Sep 29 02:22:08 GMT 2023","3678","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"passed","Fri Sep 29 02:20:26 GMT 2023","Fri Sep 29 02:20:30 GMT 2023","4113","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Fri Sep 29 02:12:28 GMT 2023","Fri Sep 29 02:12:42 GMT 2023","14654","tables","","","","","add table","create table via dashboard API"
