"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 28 07:05:24 GMT 2023","Thu Dec 28 07:05:29 GMT 2023","4967","storage","","","","","download file from bucket","download file"
"passed","Thu Dec 28 07:05:03 GMT 2023","Thu Dec 28 07:05:08 GMT 2023","5455","storage","update bucket","","","","update bucket 1","update bucket should change bucket both public->private and back"
"passed","Thu Dec 28 07:04:58 GMT 2023","Thu Dec 28 07:05:03 GMT 2023","4598","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"skipped","Thu Dec 28 07:06:45 GMT 2023","Thu Dec 28 07:06:45 GMT 2023","0","authentication","","","","","[skip-stage] on auth state changed should return events",""
"passed","Thu Dec 28 07:06:52 GMT 2023","Thu Dec 28 07:06:56 GMT 2023","4313","auth_admin","","","","","admin create user with logged in user should fail","When you try to create user as logged in user then you should get error"
"passed","Thu Dec 28 07:06:46 GMT 2023","Thu Dec 28 07:06:47 GMT 2023","1141","auth_admin","","","","","create user via admin api","When you create user then it has to be in auth db schema"
"passed","Thu Dec 28 07:07:37 GMT 2023","Thu Dec 28 07:07:42 GMT 2023","5101","rpc","","","","","call rpc with head option","When you call rpc with head param, no data should be returned"
"passed","Thu Dec 28 07:05:45 GMT 2023","Thu Dec 28 07:05:51 GMT 2023","6238","storage","","","","","get public link to file","get public link to file in the public bucket"
"skipped","Thu Dec 28 07:06:32 GMT 2023","Thu Dec 28 07:06:32 GMT 2023","0","authentication","","","","","create new users by phone auth",""
"passed","Thu Dec 28 07:06:32 GMT 2023","Thu Dec 28 07:06:37 GMT 2023","5475","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Thu Dec 28 07:07:05 GMT 2023","Thu Dec 28 07:07:10 GMT 2023","4979","auth_admin","","","","","list users as logged in user should fail","When you try to list user as logged in user then you should get error"
"passed","Thu Dec 28 07:06:37 GMT 2023","Thu Dec 28 07:06:40 GMT 2023","2790","authentication","","","","","get user should return logged in user","When user is signed in then he should be able to get his info and metadata"
"passed","Thu Dec 28 07:07:10 GMT 2023","Thu Dec 28 07:07:12 GMT 2023","1622","auth_admin","","","","","get user should work","When you get user by id he has to be returned"
"skipped","Thu Dec 28 07:06:40 GMT 2023","Thu Dec 28 07:06:40 GMT 2023","1","authentication","","","","","update user should update logged in user",""
"passed","Thu Dec 28 07:07:19 GMT 2023","Thu Dec 28 07:07:25 GMT 2023","5941","auth_admin","","","","","delete user with anon key should fail","When you delete user with anon key you have to receive an error"
"passed","Thu Dec 28 07:04:47 GMT 2023","Thu Dec 28 07:04:54 GMT 2023","7234","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Thu Dec 28 07:07:44 GMT 2023","Thu Dec 28 07:07:46 GMT 2023","2790","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"skipped","Thu Dec 28 07:08:00 GMT 2023","Thu Dec 28 07:08:00 GMT 2023","4","functions","","","","","set auth",""
"passed","Thu Dec 28 07:04:41 GMT 2023","Thu Dec 28 07:04:47 GMT 2023","6271","storage","user cannot create bucket because of RLS","","","","user cannot create bucket because of RLS 1","There has to be default RLS policy to not allow users to create bucket"
"passed","Thu Dec 28 07:07:46 GMT 2023","Thu Dec 28 07:07:50 GMT 2023","3413","postgrest","","","","","select row","User can select his profile from profiles table"
